artist_1,artist_1_id,artist_2,artist_2_id,count,song_ids
Mc Danny,3PZTvUS5fUUhV3EKAjqdZk,Paulo Pires,3whgFbrRxsOmYVrq3t4hCY,1,['4fSHADbZbhpZCT9oJpxwbP']
Paulo Pires,3whgFbrRxsOmYVrq3t4hCY,Marcynho Sensação,4dnPDc045bVjibyATxVUOs,1,['4fSHADbZbhpZCT9oJpxwbP']
Mc Danny,3PZTvUS5fUUhV3EKAjqdZk,Marcynho Sensação,4dnPDc045bVjibyATxVUOs,1,['4fSHADbZbhpZCT9oJpxwbP']
Mauro Castillo,36CUTsdtNgCwMq6zKD1l8I,Carolina Gaitán,4zonL9YdcI15v7dYqVLuMV,1,['52xJxFP6TqMuO4Yt0eOkMz']
Carolina Gaitán,4zonL9YdcI15v7dYqVLuMV,Adassa,72kqSqk124Vnl1wtT6q9Fh,1,['52xJxFP6TqMuO4Yt0eOkMz']
Rhenzy Feliz,2as15AH2BTrPk8v4gyElmr,Carolina Gaitán,4zonL9YdcI15v7dYqVLuMV,1,['52xJxFP6TqMuO4Yt0eOkMz']
Diane Guerrero,18MFcGBHtyW0mU3ufcm0X1,Carolina Gaitán,4zonL9YdcI15v7dYqVLuMV,1,['52xJxFP6TqMuO4Yt0eOkMz']
Carolina Gaitán,4zonL9YdcI15v7dYqVLuMV,Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,1,['52xJxFP6TqMuO4Yt0eOkMz']
Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,Carolina Gaitán,4zonL9YdcI15v7dYqVLuMV,1,['52xJxFP6TqMuO4Yt0eOkMz']
Mauro Castillo,36CUTsdtNgCwMq6zKD1l8I,Adassa,72kqSqk124Vnl1wtT6q9Fh,1,['52xJxFP6TqMuO4Yt0eOkMz']
Rhenzy Feliz,2as15AH2BTrPk8v4gyElmr,Mauro Castillo,36CUTsdtNgCwMq6zKD1l8I,1,['52xJxFP6TqMuO4Yt0eOkMz']
Diane Guerrero,18MFcGBHtyW0mU3ufcm0X1,Mauro Castillo,36CUTsdtNgCwMq6zKD1l8I,1,['52xJxFP6TqMuO4Yt0eOkMz']
Mauro Castillo,36CUTsdtNgCwMq6zKD1l8I,Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,1,['52xJxFP6TqMuO4Yt0eOkMz']
Mauro Castillo,36CUTsdtNgCwMq6zKD1l8I,Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,1,['52xJxFP6TqMuO4Yt0eOkMz']
Rhenzy Feliz,2as15AH2BTrPk8v4gyElmr,Adassa,72kqSqk124Vnl1wtT6q9Fh,1,['52xJxFP6TqMuO4Yt0eOkMz']
Diane Guerrero,18MFcGBHtyW0mU3ufcm0X1,Adassa,72kqSqk124Vnl1wtT6q9Fh,1,['52xJxFP6TqMuO4Yt0eOkMz']
Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,Adassa,72kqSqk124Vnl1wtT6q9Fh,1,['52xJxFP6TqMuO4Yt0eOkMz']
Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,Adassa,72kqSqk124Vnl1wtT6q9Fh,1,['52xJxFP6TqMuO4Yt0eOkMz']
Diane Guerrero,18MFcGBHtyW0mU3ufcm0X1,Rhenzy Feliz,2as15AH2BTrPk8v4gyElmr,1,['52xJxFP6TqMuO4Yt0eOkMz']
Rhenzy Feliz,2as15AH2BTrPk8v4gyElmr,Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,1,['52xJxFP6TqMuO4Yt0eOkMz']
Rhenzy Feliz,2as15AH2BTrPk8v4gyElmr,Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,1,['52xJxFP6TqMuO4Yt0eOkMz']
Diane Guerrero,18MFcGBHtyW0mU3ufcm0X1,Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,2,"['3XoYqtiWHhsk59frZupImG', '52xJxFP6TqMuO4Yt0eOkMz']"
Diane Guerrero,18MFcGBHtyW0mU3ufcm0X1,Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,1,['52xJxFP6TqMuO4Yt0eOkMz']
Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,2,"['4b1yxSdlumA8N4fEk4UOZp', '52xJxFP6TqMuO4Yt0eOkMz']"
Marília Mendonça,1yR65psqiazQpeM79CcGh8,Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,3,"['053zWWZDziDJd3U94x8RuP', '3YvE7uo4ffseBoJPh8IhHp', '4qsOrxBv09HhNSpsgMRXdC']"
Bad Bunny,4q3ewBCX7sLwd24euuV69X,JHAYCO,6nVcHLIgY5pE2YCl8ubca1,2,"['41oY4WCTj5kccfesTVFnvN', '4MzXwWMhyBbmu6hOcLVD49']"
Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,1,['3mfER4ORePHvN35cbZ3dkV']
Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,Bizarrap,716NhGYqD1jl2wI1Qkgq36,1,['2Gq636OOGgxCTqEuzCZhsa']
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2,"['1oFAF1hdPOickyHgbuRjyX', '37BZB0z9T8Xu7U3e65qxFy']"
Gustah,0nzfP49X2nrzmmkwZf180L,Xamã,5YwzDz4RJfTiMHS4tdR5Lf,1,['0NBgyml7T0IvUNbXIkcSpH']
Xamã,5YwzDz4RJfTiMHS4tdR5Lf,Neo Beats,6PERJZF7wohA034PAxDK0b,1,['0NBgyml7T0IvUNbXIkcSpH']
Bagua Records,2450WxbFxHjnttFAv31zGk,Xamã,5YwzDz4RJfTiMHS4tdR5Lf,1,['0NBgyml7T0IvUNbXIkcSpH']
Gustah,0nzfP49X2nrzmmkwZf180L,Neo Beats,6PERJZF7wohA034PAxDK0b,1,['0NBgyml7T0IvUNbXIkcSpH']
Gustah,0nzfP49X2nrzmmkwZf180L,Bagua Records,2450WxbFxHjnttFAv31zGk,1,['0NBgyml7T0IvUNbXIkcSpH']
Bagua Records,2450WxbFxHjnttFAv31zGk,Neo Beats,6PERJZF7wohA034PAxDK0b,1,['0NBgyml7T0IvUNbXIkcSpH']
zzoilo,7c53ZFyajVMTo08HmvoB6b,Aitana,7eLcDZDYHXZCebtQmVFL25,1,['5TMLavqGRKNxgzMBrVpC9R']
Mari Fernandez,0BHm7qbh3ENxvXzkQAG7MP,Marcynho Sensação,4dnPDc045bVjibyATxVUOs,1,['72g37RoelSnovZakG5MwnF']
Matheus Fernandes,37mqXU98U5GmH5ZDtlHM1c,Avine Vinny,4KDxYlnGZEiS60pAnfZf4W,1,['2RGIuYTsyyHoOCqW0krvNE']
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Post Malone,246dkjvS1zLTtiykXe5h60,1,['1nltpRhEiXikwDlVn4UADk']
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,3,"['02VBYrHfVwfEWXk5DXyf0T', '60gTdTwaNtGAzIxKfeGVfJ', '7sMBvZCSUl99bJLXZaLa0b']"
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,3,"['02VBYrHfVwfEWXk5DXyf0T', '60gTdTwaNtGAzIxKfeGVfJ', '7sMBvZCSUl99bJLXZaLa0b']"
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,3,"['02VBYrHfVwfEWXk5DXyf0T', '60gTdTwaNtGAzIxKfeGVfJ', '7sMBvZCSUl99bJLXZaLa0b']"
Aventura,1qto4hHid1P71emI6Fd8xi,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,['2vmfvSoZBFAt9hhRoEByLi']
CKay,048LktY5zMnakWq7PTtFrz,Dj Yo!,7iTLGcddv1bOPirdYJjKVy,1,['4gvrJnKCKIPiacNsWVQwEU']
CKay,048LktY5zMnakWq7PTtFrz,AX'EL,5fUXK5m3BNwoRgTyKq8tnz,1,['4gvrJnKCKIPiacNsWVQwEU']
AX'EL,5fUXK5m3BNwoRgTyKq8tnz,Dj Yo!,7iTLGcddv1bOPirdYJjKVy,1,['4gvrJnKCKIPiacNsWVQwEU']
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,1,['18asYwWugKjjsihZ0YvRxO']
Nightcrawlers,1gALaWbNDnwS2ECV09sn2A,Riton,7i9j813KFoSBMldGqlh2Z1,1,['4cG7HUWYHBV6R6tHn1gxrl']
Mufasa & Hypeman,4L2dV3zY7RmkeiNO035Fi0,Riton,7i9j813KFoSBMldGqlh2Z1,1,['4cG7HUWYHBV6R6tHn1gxrl']
Mufasa,23rdR5gsZI5BqncTEKLtDU,Riton,7i9j813KFoSBMldGqlh2Z1,1,['4cG7HUWYHBV6R6tHn1gxrl']
Dopamine,3Edve4VIATi0OZngclQlkN,Riton,7i9j813KFoSBMldGqlh2Z1,1,['4cG7HUWYHBV6R6tHn1gxrl']
Nightcrawlers,1gALaWbNDnwS2ECV09sn2A,Mufasa & Hypeman,4L2dV3zY7RmkeiNO035Fi0,1,['4cG7HUWYHBV6R6tHn1gxrl']
Nightcrawlers,1gALaWbNDnwS2ECV09sn2A,Mufasa,23rdR5gsZI5BqncTEKLtDU,1,['4cG7HUWYHBV6R6tHn1gxrl']
Nightcrawlers,1gALaWbNDnwS2ECV09sn2A,Dopamine,3Edve4VIATi0OZngclQlkN,1,['4cG7HUWYHBV6R6tHn1gxrl']
Mufasa,23rdR5gsZI5BqncTEKLtDU,Mufasa & Hypeman,4L2dV3zY7RmkeiNO035Fi0,1,['4cG7HUWYHBV6R6tHn1gxrl']
Dopamine,3Edve4VIATi0OZngclQlkN,Mufasa & Hypeman,4L2dV3zY7RmkeiNO035Fi0,1,['4cG7HUWYHBV6R6tHn1gxrl']
Mufasa,23rdR5gsZI5BqncTEKLtDU,Dopamine,3Edve4VIATi0OZngclQlkN,1,['4cG7HUWYHBV6R6tHn1gxrl']
MC Levin,0guw2RGoUqaWKpoCY5DzWY,DJ Nikolas Alves Exclusive,23buF7CmOZll8oQveAvsut,1,['0JdkDCdrhMOaeXjIZdeBXN']
MC Levin,0guw2RGoUqaWKpoCY5DzWY,DJ Kaioken,1aQbanZ6xPrOtTYtsMdm3Q,1,['0JdkDCdrhMOaeXjIZdeBXN']
MC Levin,0guw2RGoUqaWKpoCY5DzWY,DJ Gege,2BvV4u6AUwFCrAriUIo9Sm,1,['0JdkDCdrhMOaeXjIZdeBXN']
DJ Kaioken,1aQbanZ6xPrOtTYtsMdm3Q,DJ Nikolas Alves Exclusive,23buF7CmOZll8oQveAvsut,1,['0JdkDCdrhMOaeXjIZdeBXN']
DJ Nikolas Alves Exclusive,23buF7CmOZll8oQveAvsut,DJ Gege,2BvV4u6AUwFCrAriUIo9Sm,1,['0JdkDCdrhMOaeXjIZdeBXN']
DJ Kaioken,1aQbanZ6xPrOtTYtsMdm3Q,DJ Gege,2BvV4u6AUwFCrAriUIo9Sm,1,['0JdkDCdrhMOaeXjIZdeBXN']
Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,1,['6lX6l7OuA3qrnIRfdsr0dw']
Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,1,['6lX6l7OuA3qrnIRfdsr0dw']
Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,2,"['5W1qmxHrMlQGGAiFA3ZQqP', '6lX6l7OuA3qrnIRfdsr0dw']"
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,1,['4iJyoBOLtHqaGxP12qzhQI']
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,GIVĒON,4fxd5Ee7UefO4CUXgwJ7IP,1,['4iJyoBOLtHqaGxP12qzhQI']
Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,GIVĒON,4fxd5Ee7UefO4CUXgwJ7IP,1,['4iJyoBOLtHqaGxP12qzhQI']
Mae Muller,1BEUkE2CSUgHTLSBMZdnFB,NEIKED,5H6xmHXjsq98NLbEjuE29f,1,['6f5ExP43esnvdKPddwKXJH']
NEIKED,5H6xmHXjsq98NLbEjuE29f,Polo G,6AgTAQt8XS6jRWi4sX7w49,1,['6f5ExP43esnvdKPddwKXJH']
Mae Muller,1BEUkE2CSUgHTLSBMZdnFB,Polo G,6AgTAQt8XS6jRWi4sX7w49,1,['6f5ExP43esnvdKPddwKXJH']
Rvssian,1fctva4kpRbg2k3v7kwRuS,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,1,['2BEcap3xJtmiPaHKyfQi4e']
Rvssian,1fctva4kpRbg2k3v7kwRuS,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,1,['2BEcap3xJtmiPaHKyfQi4e']
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,1,['2BEcap3xJtmiPaHKyfQi4e']
Marcynho Sensação,4dnPDc045bVjibyATxVUOs,Zé Felipe,7cmuxPnXRJxwuYDHfbD8Eu,1,['4kGdnA7FzSVsXC29LPghej']
WILLOW,3rWZHrfrsPBxVy692yAIxF,THE ANXIETY,64H8UqGLbJFHwKtGxiV8OP,1,['07MDkzWARZaLEdKxo6yArG']
Tyler Cole,1xoxekeb8jUVHKJB7m6bfg,THE ANXIETY,64H8UqGLbJFHwKtGxiV8OP,1,['07MDkzWARZaLEdKxo6yArG']
Tyler Cole,1xoxekeb8jUVHKJB7m6bfg,WILLOW,3rWZHrfrsPBxVy692yAIxF,1,['07MDkzWARZaLEdKxo6yArG']
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,KAROL G,790FomKkXshlbRYZFtlgla,1,['0bI7K9Becu2dtXK1Q3cZNB']
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Post Malone,246dkjvS1zLTtiykXe5h60,1,['0RiRZpuVRbi7oqRdSMwhQY']
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,1,['0VO8gYVDSwM1Qdd2GsMoYK']
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,Chencho Corleone,37230BxxYs9ksS7OkZw3IU,1,['6mmPpaltUZK7xjNlBPQQ0p']
Trueno,2x7PC78TmgqpEIjaGAZ0Oz,Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,1,['6P096SaOzrgGxs8NWOfX7M']
L-Gante,4YYxffPVDFe9XoqqbRW6Bq,TINI,7vXDAI8JwjW531ouMGbfcp,1,['0lJE8f0lx8mUSfMyxeYpiC']
iann dior,6ASri4ePR7RlsvIQgWPJpS,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,1,['4jPy3l0RUwlUI9T5XHBW2m']
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Amaarae,21UPYSRWFKwtqvSAnFnSvS,1,['09gysnJpfQ3ublBmJDfcEC']
Amaarae,21UPYSRWFKwtqvSAnFnSvS,MOLIY,2hVWBpjLW4Q7fboYz2pVYK,1,['09gysnJpfQ3ublBmJDfcEC']
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,MOLIY,2hVWBpjLW4Q7fboYz2pVYK,1,['09gysnJpfQ3ublBmJDfcEC']
Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,1,['6D2TCm4nf5nxAcdGJ7w3QP']
Mora,0Q8NcsJwoCbZOHHW63su5S,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,['0G2zPzWqVjR68iNPmx2TBe']
Mora,0Q8NcsJwoCbZOHHW63su5S,Sech,77ziqFxp5gaInVrF2lj4ht,2,"['0G2zPzWqVjR68iNPmx2TBe', '30W8VKHrAZmHzObnwAoc1u']"
Bad Bunny,4q3ewBCX7sLwd24euuV69X,Sech,77ziqFxp5gaInVrF2lj4ht,1,['0G2zPzWqVjR68iNPmx2TBe']
PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,Anitta,7FNnA9vBm6EKceENgCGRMb,1,['7ARoqP7G8UYW8SyYPyPp7k']
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,['0k4d5YPDr1r7FX77VdqWez']
Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,TINI,7vXDAI8JwjW531ouMGbfcp,1,['0cOa970mzTWAxKtltpkpLc']
Boney M.,54R6Y0I7jGUCveDTtI21nb,Majestic,6QMABvTzixnxzsLYyhqRxI,1,['0b18g3G5spr4ZCkz7Y6Q0Q']
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,1,['05bfbizlM5AX6Mf1RRyMho']
Bad Bunny,4q3ewBCX7sLwd24euuV69X,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,1,['05bfbizlM5AX6Mf1RRyMho']
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Bad Bunny,4q3ewBCX7sLwd24euuV69X,2,"['05bfbizlM5AX6Mf1RRyMho', '0fea68AdmYNygeTGI4RC18']"
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,1,['6Y46tOTRhkBamosyuWa6YX']
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,Joel Corry,6DgP9otnZw5z6daOntINxp,1,['6Dy1jexKYriXAVG6evyUTJ']
Charli xcx,25uiPmTg16RbhZWAqwLBy5,Joel Corry,6DgP9otnZw5z6daOntINxp,1,['6Dy1jexKYriXAVG6evyUTJ']
Joel Corry,6DgP9otnZw5z6daOntINxp,Saweetie,6cK3NBO6uP7hh0oyuVELFl,1,['6Dy1jexKYriXAVG6evyUTJ']
Charli xcx,25uiPmTg16RbhZWAqwLBy5,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,1,['6Dy1jexKYriXAVG6evyUTJ']
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,Saweetie,6cK3NBO6uP7hh0oyuVELFl,1,['6Dy1jexKYriXAVG6evyUTJ']
Charli xcx,25uiPmTg16RbhZWAqwLBy5,Saweetie,6cK3NBO6uP7hh0oyuVELFl,1,['6Dy1jexKYriXAVG6evyUTJ']
21 Savage,1URnnhqYAYcrqrcwql10ft,Drake,3TVXtAsR1Inumwj472S9r4,13,"['0sSRLXxknVTQDStgU1NqpY', '1bDbXMyjaUIooNwFE9wn0N', '29YW2xXlo6Pc6M0SBTCXYN', '2BcMwX1MPV6ZHP4tUT9uq6', '2KLwPaRDOB87XOYAT2fgxh', '2ZL7WZcjuYKi1KUDtp4kCC', '34tz0eDhGuFErIuW3q4mPX', '3F5CgOj3wFlRv51JsHbxhe', '45pUWUeEWGoSdH6UF162G8', '46s57QULU02Voy0Kup6UEb', '4Flfb4fGscN9kXPOduQLrv', '7GeTsDIc5ykNB6lORO6Cee', '7l2nxyx7IkBX5orhkALg0V']"
Project Pat,08Ld63UgKrJ0nZnCkzHtzc,Drake,3TVXtAsR1Inumwj472S9r4,1,['2BcMwX1MPV6ZHP4tUT9uq6']
Project Pat,08Ld63UgKrJ0nZnCkzHtzc,21 Savage,1URnnhqYAYcrqrcwql10ft,1,['2BcMwX1MPV6ZHP4tUT9uq6']
Matheus Fernandes,37mqXU98U5GmH5ZDtlHM1c,Dilsinho,4NUePmzDvCYqilXBFa91Hg,1,['1bWBG6IkMnDr3qvCKSvQT7']
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,Ryan Lewis,4myTppRgh0rojLxx8RycOp,1,['22skzmqfdWrjJylampe0kt']
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,1,['22skzmqfdWrjJylampe0kt']
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,1,['22skzmqfdWrjJylampe0kt']
Ryan Lewis,4myTppRgh0rojLxx8RycOp,Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,1,['22skzmqfdWrjJylampe0kt']
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,Ryan Lewis,4myTppRgh0rojLxx8RycOp,1,['22skzmqfdWrjJylampe0kt']
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,1,['22skzmqfdWrjJylampe0kt']
Tarcísio do Acordeon,48HORs6F9P7IgdyKrk4MZC,Marcynho Sensação,4dnPDc045bVjibyATxVUOs,1,['50gPsfGHy5OnPauA9455DM']
Anuel AA,2R21vXR83lH98kGeO99Y66,JHAYCO,6nVcHLIgY5pE2YCl8ubca1,2,"['3JCaq3KDSROg3TXhdiDa9n', '3xv8JksRyqHa1lwkM9xvJf']"
Future,1RyvyyTE3xzB2ZywiAwp0i,Drake,3TVXtAsR1Inumwj472S9r4,3,"['0k1WUmIRnG3xU6fvvDVfRG', '59nOXPmaKlBfGMDeOVGrIK', '6wyhUr4Xw8z5uSy0AhoZfU']"
Drake,3TVXtAsR1Inumwj472S9r4,Young Thug,50co4Is1HCEo8bhOyUWKpn,1,['0k1WUmIRnG3xU6fvvDVfRG']
Future,1RyvyyTE3xzB2ZywiAwp0i,Young Thug,50co4Is1HCEo8bhOyUWKpn,3,"['0k1WUmIRnG3xU6fvvDVfRG', '3XOalgusokruzA5ZBA2Qcb', '7HCX1Ch3mklJyEdpwPZBFW']"
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Fireboy DML,75VKfyoBlkmrJFDqo1o2VY,1,['4hJhHbkhZFnxmWbAkZRoe0']
Grupo Firme,1dKdetem2xEmjgvyymzytS,Carin Leon,66ihevNkSYNzRAl44dx6jJ,1,['7E9GeFGfjXw9LAI4ay6rsw']
SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,Imanbek,5rGrDvrLOV2VV8SCFVGWlj,1,['0zLCBJZSiELJf02ucPP9wb']
Marília Mendonça,1yR65psqiazQpeM79CcGh8,Tayrone,2T1se5h5FRkw7ZfR7yxdlm,1,['1tYJnXtKLoWVIL4lZOouQG']
Khalid,6LuN9FCkKOj5PcnpouEgny,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1,['0u2P5u6lvoDfwTYjAADbn4']
Christian Nodal,0XwVARXT135rw8lyw1EeWP,Gera MX,2hejA1Dkf8v8R0koF44FvW,1,['2MnLkFqY9Rpg9s3Zv6ZJdK']
DJ Matt D,1rIc4yTieeRq25NA3T8RQ5,Menor MC,78Y1NpgD0yMKoBetaYlUzS,1,['0yL7K9MzC20uBesZTPY81r']
DJ Matt D,1rIc4yTieeRq25NA3T8RQ5,MC GP,5s27i7oqhNWIcE4HeoVdq0,1,['0yL7K9MzC20uBesZTPY81r']
DJ Matt D,1rIc4yTieeRq25NA3T8RQ5,Vulgo FK,27azwwkxutWL1BWMkgNIh0,1,['0yL7K9MzC20uBesZTPY81r']
MC GP,5s27i7oqhNWIcE4HeoVdq0,Menor MC,78Y1NpgD0yMKoBetaYlUzS,1,['0yL7K9MzC20uBesZTPY81r']
Vulgo FK,27azwwkxutWL1BWMkgNIh0,Menor MC,78Y1NpgD0yMKoBetaYlUzS,1,['0yL7K9MzC20uBesZTPY81r']
Vulgo FK,27azwwkxutWL1BWMkgNIh0,MC GP,5s27i7oqhNWIcE4HeoVdq0,1,['0yL7K9MzC20uBesZTPY81r']
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Skrillex,5he5w2lnU9x7JFhnwcekXX,1,['1q0PYXTbDsirp2l74ng6pn']
DJ Patrick Muniz,2MUXvv3lFulPYMUCtNrEBu,Dj Olliver,6akRUh5g0XiVQaZj6U23fd,1,['0DsPj89zlY3Us7xb5cXK5h']
