artist_name,artist_id,genres,num_hits,num_collab_hits
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,"argentine trap, bachata, colombian pop, dembow, hip hop, kizomba, latin, pop, reggaeton, trap, trap latino, urbano latino",14,12
Farruko,329e4yvIujISKGKz1BZZbO,"argentine trap, bachata, brazilian pop, funk, funk carioca, funk pop, hip hop, latin, latin pop, pagode baiano, pop, r&b, reggaeton, trap latino, urbano latino",8,7
Khalid,6LuN9FCkKOj5PcnpouEgny,"country, electronic, house, neo soul, pop, pop country, r&b, soft pop",11,8
Don Toliver,4Gso3d4CscCijv0lmajZWs,"hip hop, melodic rap, rap",10,7
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,"east coast hip hop, hip hop",5,2
Billy Ray Cyrus,60rpJ9SgigSd16DOAG7GSa,,1,1
Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,"alternative r&b, drill, emo rap, hip hop, melodic rap, r&b, rap, trap",55,31
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,"drill, hip hop, latin, rap, reggaeton, trap latino, urbano latino",8,7
Lil Baby,5f7VJjfbwm532GiveGC0ZK,"brooklyn drill, drill, hip hop, latin, melodic rap, memphis rap, new york drill, rap, trap",33,24
Tainy,0GM7qgcRCORpGnfcN2tCiB,"latin, pop, reggaeton, trap latino, urbano latino",4,4
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,"art pop, christmas, jazz, pop",25,10
Y2K,6USMTwO0MNDnKte5a5h0xx,"hip hop, meme rap",1,1
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,"hip hop, meme rap",1,1
Dalex,0KPX4Ucy9dk82uj4GpKesn,"argentine trap, bachata, brazilian pop, dembow, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, reggaeton, trap, trap latino, urbano latino",9,8
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,"argentine trap, bachata, brazilian pop, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, reggaeton, trap latino, urbano latino",7,7
Chencho Corleone,37230BxxYs9ksS7OkZw3IU,"argentine trap, dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",5,5
Juhn,2LmcxBak1alK1bf7d1beTr,"argentine trap, hip hop, latin, reggaeton, trap latino, urbano latino",2,2
Dímelo Flow,3fZk3Gm5dN5v5yfYMQ04Bx,"argentine trap, hip hop, latin, reggaeton, trap latino, urbano latino",3,3
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,"dembow, latin, reggaeton, trap latino, urbano latino",6,6
Sam Smith,2wY79sveU1sp5g7SokKOiI,"afrobeat, afrobeats, afropiano, afropop, afroswing, dancehall, pop, r&b, soft pop, traditional music",11,3
JHAYCO,6nVcHLIgY5pE2YCl8ubca1,"latin, reggaeton, trap latino, urbano latino",4,4
MEDUZA,0xRXCcSX89eobfrshSVdyu,,3,3
Becky Hill,4EPJlUEBy49EX1wuFOvtjK,,1,1
Goodboys,2nm38smINjms1LtczR0Cei,,2,2
Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,country,3,1
Arcángel,4SsVbpTthjScTS7U2hmr1X,"bachata, bachata pop, brazilian pop, electronic, funk, funk carioca, funk pop, hip hop, latin, latin hip hop, neoperreo, pagode baiano, pop, r&b, reggaeton, reggaeton chileno, rkt, trap latino, urbano latino",7,7
Sech,77ziqFxp5gaInVrF2lj4ht,"argentine trap, bachata, bachata pop, dembow, hip hop, latin, pop, reggaeton, trap latino, urbano latino",15,14
Lizzo,56oDRnqbIiwx4mymNEv7dS,pop,3,2
Tyga,5LHRHt1k9lMyONurDHEdrp,"brazilian funk, brazilian pop, brooklyn drill, drill, electronic, funk, funk carioca, funk pop, hip hop, latin, new york drill, pagode baiano, pop, r&b, rap, reggaeton, tropical house",9,7
Mustard,0YinUQ50QDB7ZxSCLyQ40k,"hip hop, melodic rap",2,2
Marshmello,64KEffDW9EtZ1y2vBYgq8T,"country, edm, electronic, emo rap, hip hop, melodic rap, pop country, r&b, slap house",8,8
Bastille,7EQ0qTo7fWT7DPxmxtSYEc,"edm, electronic",1,1
YNW Melly,1cNDP5yjU5vjeR8qMf4grg,"emo rap, hip hop, melodic rap",3,2
Cardi B,4kYSro6naA4h99UJvo89HB,"brazilian pop, funk, funk carioca, funk pop, hip hop, k-pop, latin, pagode baiano, pop, r&b, reggaeton, soft pop, trap latino, urbano latino",8,8
JACKBOYS,7A8S43ryYdbWpJKeHRZRcq,"brooklyn drill, drill, hip hop, melodic rap, new york drill, rap, trap",4,4
Young Thug,50co4Is1HCEo8bhOyUWKpn,"drill, hip hop, melodic rap, pop, r&b, rap, trap",21,21
Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,"hip hop, melodic rap, rap",3,2
El Guincho,1oMiDFyAgmIzw9ZBQYHOJI,"drill, hip hop, latin, reggaeton",1,1
SHAED,3KwmxIhSe9UTSEF37kwngR,,1,1
ZAYN,5ZsFI1h6hIdQRw2ti0hz81,,2,1
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"art pop, k-pop, pop",16,4
Bradley Cooper,4VIvfOurcf0vuLRxLkGnIG,"art pop, pop",1,1
21 Savage,1URnnhqYAYcrqrcwql10ft,"hip hop, melodic rap, r&b, rap, trap",19,19
Queen,1dfeR4HaWDbWqFHLkxsg1d,"art rock, classic rock, glam rock, rock",5,1
Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,"agronejo, arrocha, country, latin, pagode, piseiro, samba, sertanejo, sertanejo universitário",2,1
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,"k-pop, pop",1,0
Snow,3uZFBSsMiooimnprFL9jD1,"latin, reggaeton",1,1
Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,"latin, reggaeton, urbano latino",6,1
Ant Saunders,4jpsw9CQS439N0B7SecMgf,,1,0
Camilo,28gNT5KBp7IjEOQoevXf9N,"colombian pop, dembow, latin, latin pop, pop, reggaeton, trap latino, urbano latino",8,6
Pedro Capó,4QVBYiagIaa6ZGSPMbybpy,"colombian pop, latin, latin pop, pop, reggaeton, trap latino",2,2
Lunay,47MpMsUfWtgyIIBEFOr4FE,"bachata, latin, reggaeton, trap latino, urbano latino",4,4
Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,,2,0
Reik,0vR2qb8m9WHeZ5ByCbimq2,"latin, latin pop, pop, reggaeton",1,1
Lalo Ebratt,1GAymyGBvB4gQy5Z5LZ1Wj,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",2,2
Drake,3TVXtAsR1Inumwj472S9r4,"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, brooklyn drill, dancehall, drill, electronic, grime, hip hop, latin, melodic rap, new york drill, pop, r&b, rage rap, rap, reggaeton, southern hip hop, traditional music, trap, trap latino, uk drill, urbano latino",32,23
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",3,3
DJ Snake,540vIaP2JwjQb9dm3aArA4,"latin, pop, reggaeton, trap latino, urbano latino",2,2
Stormzy,2SrSdSvpminqmStGELCSNd,"afrobeat, afrobeats, afropiano, afropop, afroswing, dance pop, dancehall, drill, electronic, grime, hip hop, pop, r&b, soft pop, traditional music, uk drill",3,3
Burna Boy,3wcj11K77LjEY1PkEazffa,"afrobeat, afrobeats, afropiano, afropop, afroswing, dance pop, dancehall, electronic, grime, pop, r&b, soft pop, traditional music, uk drill",3,3
Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,,1,1
Rich Music LTD,2kqUKsTuEj1lPbm6BSn1AU,"argentine trap, hip hop, latin, reggaeton, trap latino, urbano latino",2,2
Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,"argentine trap, bachata, brazilian pop, dembow, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, reggaeton, trap latino, urbano latino",10,8
Feid,2LRoIwlKmHjgvigdNGBHNo,"argentine trap, hip hop, latin, reggaeton, trap latino, urbano latino",4,4
Wisin,3E6xrwgnVfYCrCs0ePERDz,"argentine trap, electronic, hip hop, latin, latin hip hop, neoperreo, reggaeton, reggaeton chileno, rkt, trap latino, urbano latino",3,3
Zion,1pgDilWYDWLoOgGjf1iHNu,"argentine trap, bachata, hip hop, latin, reggaeton, trap latino, urbano latino",3,3
Anitta,7FNnA9vBm6EKceENgCGRMb,"argentine trap, arrocha, bachata, brazilian funk, brazilian pop, brega funk, country, electronic, forró, funk, funk carioca, funk pop, hip hop, latin, moombahton, pagode baiano, pop, r&b, reggaeton, sertanejo, sertanejo universitário, tecnobrega, trap latino, urbano latino",8,8
NATTI NATASHA,1GDbiv3spRmZ1XdM1jQbT7,"argentine trap, bachata, brazilian pop, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, reggaeton, trap latino, urbano latino",3,3
Lauv,5JZ7CnR6gTvEMKX4g70Amv,"k-pop, pop",15,8
LANY,49tQo2QULno7gxHutgccqF,,1,1
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,"edm, electronic, future bass, melodic bass, tropical house",4,4
Halsey,26VFTg2z8YR0cCuwLzESi2,"edm, electronic, emo rap, hip hop, k-pop, melodic rap, pop",15,7
Calvin Harris,7CajNmpbOovFoOoasH2HaY,"edm, electronic, pop",3,2
Ava Max,4npEfmQ6YuiwW1GpUmaq3F,,6,1
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,,2,0
SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,"electronic, hip hop, melodic rap, slap house",2,2
Imanbek,5rGrDvrLOV2VV8SCFVGWlj,"edm, electronic, r&b, slap house",2,2
Lexa,0jTDeBJQr3unrK29LklnAv,"brazilian funk, brazilian pop, brega funk, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b",1,1
Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,"brazilian funk, brazilian pop, brega funk, country, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, tecnobrega",3,2
Rebecca,5MS6HieNmKxzkAM8amE8sr,"brazilian funk, brazilian pop, brega funk, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b",1,1
French Montana,6vXTefBL93Dj5IqAWq6OTv,"latin, trap latino",1,1
Rvssian,1fctva4kpRbg2k3v7kwRuS,"emo rap, hip hop, latin, melodic rap, reggaeton, trap latino, urbano latino",2,2
PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,"brazilian funk, brazilian pop, brega, brega funk, country, funk, funk carioca, funk pop, hip hop, pop, r&b",1,1
Felipe Original,2Cra8I2P4OnMkVguqZRVwi,"brazilian funk, brazilian pop, brega, brega funk, country, funk, funk carioca, funk pop, hip hop, pop, r&b",2,2
JS o Mão de Ouro,7C7NNCiIFavKH6oDarjp0v,"brazilian funk, brazilian pop, brega, brega funk, country, funk, funk carioca, funk pop, hip hop, pop, r&b",3,3
Avicii,1vCWHaC5f2uS3yhpwWbIA6,"edm, electronic, tropical house",2,1
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"hip hop, melodic rap, r&b, rap, trap",4,4
Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,"emo rap, hip hop, melodic rap",4,3
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"hip hop, melodic rap, rap, trap",26,17
Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,"emo, rock",2,1
JP Saxe,66W9LaWS0DPdL7Sz8iYGYe,,1,1
Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,,1,1
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,"emo rap, hip hop, melodic rap",7,1
Major Lazer,738wLrAtLtCtFOLvQBXOXp,"afrobeat, afrobeats, afropop, afroswing, alté, azonto, brazilian funk, brazilian pop, chilean trap, dancehall, dembow, electronic, funk, funk carioca, funk pop, hip hop, hiplife, latin, moombahton, pagode baiano, pop, r&b, reggaeton, reggaeton chileno, traditional music, urbano latino",6,6
El Alfa,2oQX8QiMXOyuqbcZEFsZfm,"colombian pop, dembow, electronic, latin, moombahton, pop, reggaeton, urbano latino",4,4
Diplo,5fMUXHkw8R8eOP2RNVYEZX,"dembow, electronic, emo rap, hip hop, italian trap, latin, melodic rap, moombahton, reggaeton, trap, urbano latino",5,5
Disclosure,6nS5roXSAGhTGr34W6n7Et,"alternative r&b, electronic, house, r&b",3,3
Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,"hip hop, italian trap, trap",3,3
Quavo,0VRj0yCOv2FXJNP47XQnx5,"brooklyn drill, drill, hip hop, new york drill, rap",9,9
Idina Menzel,73Np75Wv2tju61Eo9Zw4IR,"art pop, christmas, classical, jazz, musicals, norwegian pop, pop",2,2
AURORA,1WgXqy2Dd70QQOU7Ay074N,"art pop, classical, musicals, norwegian pop, pop",1,1
Marília Mendonça,1yR65psqiazQpeM79CcGh8,"arrocha, brazilian pop, country, forró, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, piseiro, pop, r&b, sertanejo, sertanejo universitário",4,2
Normani,2cWZOOzeOm4WmBJRnD5R7I,"pop, soft pop",2,2
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,,1,1
Ryan Lewis,4myTppRgh0rojLxx8RycOp,,1,1
Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,,1,1
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,,1,1
Darell,1TtXnWcUs0FCkaZDPGYHdf,"dembow, latin, reggaeton, trap latino, urbano latino",1,1
Kygo,23fqKkggKUBHNkbKtXEls4,"disco, edm, electronic, hi-nrg, pop, r&b, soft pop, tropical house",11,11
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,"electronic, tropical house",2,1
Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,"agronejo, arrocha, country, latin, sertanejo, sertanejo universitário",2,0
9lokknine,0ceH34CATvfgphxnLRWFkm,"hip hop, melodic rap",1,1
Dadá Boladão,36SRwzRkX5zW3ABjJrevqX,"brazilian funk, brega, brega funk, country, funk, funk pop, hip hop, pop, r&b",1,1
Tati Zaqui,0e68cnJyUTJu1nEuxxMSLm,"brazilian funk, brega, brega funk, country, funk, funk pop, hip hop, pop, r&b",1,1
OIK,1B5n6jsxvFldc6Nq8Wx8VJ,"brazilian funk, brega, brega funk, country, funk, funk pop, hip hop, pop, r&b",1,1
Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",2,0
Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,"hip hop, italian trap, melodic rap, trap",4,3
Maluma,1r4hJ1h58CWwUQe3MxPuau,"argentine trap, french pop, hip hop, latin, pop, pop urbaine, reggaeton, trap latino, urbano latino",10,7
benny blanco,5CiGnKThu5ctn9pBxv7DGa,"emo rap, hip hop, melodic rap",3,3
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,"hip hop, latin, pop, rap, reggaeton, southern hip hop, trap, trap latino, urbano latino",10,6
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,"hip hop, melodic rap, rap, trap",5,1
Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,,1,0
Zé Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,"agronejo, arrocha, country, latin, sertanejo, sertanejo universitário",2,0
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,"banda, colombian pop, grupera, latin, mariachi, música mexicana, norteño, pop, pop urbano, ranchera, reggaeton",1,1
Christian Nodal,0XwVARXT135rw8lyw1EeWP,"banda, colombian pop, grupera, latin, mariachi, música mexicana, norteño, pop, pop urbano, ranchera, reggaeton",3,2
Mabel,1MIVXf74SZHmTIp4V4paH4,,2,1
Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,"glam metal, hard rock, heavy metal, hip hop, metal, rap, rock",2,2
Wizkid,3tVQdUvClmAT7URs9V3rsp,"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, pop, r&b, rap, traditional music",1,1
Kyla,6TK7fjRPdy2GW2pJzNF23L,"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, pop, r&b, rap, traditional music",1,1
Dayvi,2TWBei99x2tV70bdYbWdAf,"guaracha, latin",1,1
Victor Cardenas,00CMSJdbf36zOzKB3z8JrR,"guaracha, latin",1,1
Kelly Ruíz,0cCNT5RyWndpS7Zx7ISEDw,"guaracha, latin",1,1
James Arthur,4IWBUUAFIplrNtaOHcJPRM,"pop, soft pop",2,0
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,,3,1
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,"art rock, classic rock, glam rock, rock",1,1
5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,,7,0
Foster The People,7gP3bB2nilZXLfPHJhMdvc,,1,0
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,"electronic, emo rap, hip hop, melodic rap, moombahton, r&b, rap, trap",12,11
Zedd,2qxJFvFYMEDqd7ui6kSAcq,"country, edm, electronic",2,2
Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,"country, edm, electronic",1,1
Grey,4lDBihdpMlOalxy1jkUbPl,"country, edm, electronic",1,1
TOTO,0PFtn5NtBbbUNbU9EAmIWF,"rock, soft rock",1,0
24kGoldn,6fWVd57NKTalqvmjRd2t8Z,"hip hop, latin, melodic rap, reggaeton",5,3
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,,1,1
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,,3,1
MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,"brazilian funk, brega, brega funk, country, funk, funk carioca, hip hop, pop, r&b",1,1
Sodré,07qgzS86XBNsyrY6MAVDAc,"brazilian funk, brega, brega funk, country, funk, funk carioca, hip hop, pop, r&b",1,1
ILLENIUM,45eNHdiiabvmbp4erw26rg,"edm, electronic, future bass, melodic bass",1,1
Lennon Stella,1cZQSpDsxgKIX2yW5OR9Ot,"edm, electronic, future bass, melodic bass, pop, soft pop",2,2
Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,,3,0
Taylor Swift,06HL4z0CvFAxyc27GXpf02,"emo, folk/acoustic, indie folk, indie rock, pop, rock",38,6
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,,1,0
Guilherme & Benuto,6m6e7D2TnV0aYMllFFwMxu,"agronejo, arrocha, country, latin, piseiro, sertanejo, sertanejo universitário",1,0
Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,,2,0
Riton,7i9j813KFoSBMldGqlh2Z1,"disco house, electronic, future house, house",1,1
Oliver Heldens,5nki7yRhxgM509M5ADlN1p,"disco house, electronic, future house, house",1,1
Vula,6YqhcZlSE8ugUcmoHLw9gz,"disco house, electronic, future house, house",1,1
Meek Mill,20sxb77xiYeusSH8cVdatc,"hip hop, melodic rap, rap",3,3
Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,"latin, reggaeton",1,1
LUDMILLA,3CDoRporvSjdzTrm99a3gi,"brazilian pop, dancehall, funk, funk carioca, funk pop, hip hop, latin, pagode, pagode baiano, pop, r&b, samba, soca, traditional music",1,1
Topo La Maskara,3kgQWNZNpp8d8JQZhuKbPP,"brazilian pop, dancehall, funk, funk carioca, funk pop, hip hop, latin, pagode, pagode baiano, pop, r&b, samba, soca, traditional music",1,1
Walshy Fire,3yJLZoq3Ra2VmSW5teVgih,"brazilian pop, dancehall, funk, funk carioca, funk pop, hip hop, latin, pagode, pagode baiano, pop, r&b, samba, soca, traditional music",1,1
Journey,0rvjqX7ttXeg3mTy8Xscbt,"album rock, classic rock, rock",1,0
Los Ángeles Azules,0ZCO8oVkMj897cKgFH7fRW,"bolero, cumbia, cumbia sonidera, latin, latin alternative, latin folk, latin indie, salsa",1,1
Natalia Lafourcade,1hcdI2N1023RvSwLzTtdsp,"bolero, cumbia, cumbia sonidera, latin, latin alternative, latin folk, latin indie, salsa",1,1
BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,pop,2,1
Kina,4qIVPF0s71ZYW3qzhu5GkF,,2,2
Snøw,5fSVkkuijRIpxuvSqysYiP,,1,1
Dean Lewis,3QSQFmccmX81fWCUSPTS7y,,1,0
Adriana Proenza,7KHA7OOevgTDFhlym0oEyP,,1,1
Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,,3,1
John Legend,5y2Xq6xcjJb2jVM54GHK3t,"neo soul, pop, r&b, soft pop",1,0
Alan Walker,7vk5e3vY1uw9plTHJAMwjN,,1,1
Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,,3,1
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,,1,0
Joji,3MZsBdqDrRTJihTHQrO6Dq,"bedroom pop, electronic, moombahton, pop",18,5
Sam Feldt,20gsENnposVs2I4rQ5kvrf,"electronic, tropical house",1,1
RANI,3SYnDj7btg9gFY7ps8m5d5,"electronic, tropical house",1,1
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,,4,2
Apache 207,1qQLhymHXFPtP5U8KNKsm6,"german hip hop, hip hop",8,0
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,,2,0
Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,"hip hop, memphis rap",2,2
Katy Perry,6jJ0s89eD6GaHleKKya26X,pop,7,0
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,"brooklyn drill, drill, east coast hip hop, electronic, grime, hip hop, latin, melodic rap, new york drill, pop, rap, reggaeton, uk drill, urbano latino",27,17
Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,"country, edm, electronic, pop country",2,2
BTS,3Nrfpe0tUJi4K4DXYWgMUX,"k-pop, pop",34,5
Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,,1,0
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,,1,0
Gradur,2tcoLkA9Hexz70Kuc1NTUl,"hip hop, pop urbaine",1,1
Heuss L'enfoiré,3YwqjMyrRfuixi2pbgTGCE,"hip hop, pop urbaine",2,2
Dynoro,3v6Ji4uoWtKRkhuDUaxi9n,"eurodance, italo dance, pop",1,1
Gigi D'Agostino,1OAjDaKgg00KCUYqDe68un,"eurodance, italo dance, pop",1,1
TOKYO’S REVENGE,5TbLOwv8BNnik3f03NZJlt,,1,0
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,,1,1
Disney,3xvaSlT4xsyk6lY1ESOspO,,1,1
Tame Impala,5INjqkS1o8h1imAzPqGZBb,"indie, pop, psychedelic pop, rock",10,0
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"brooklyn drill, drill, hip hop, melodic rap, new york drill, rap, trap",11,7
Future,1RyvyyTE3xzB2ZywiAwp0i,"brooklyn drill, drill, german hip hop, hip hop, italian trap, melodic rap, new york drill, r&b, rage rap, rap, trap, turkish hip hop",41,30
Mac Miller,4LLpKhyESsyAXpc4laK94U,,12,0
6LACK,4IVAbR2w4JJNJDDRFP3E83,"drill, hip hop, melodic rap, pop, rap, trap",3,3
Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,"brooklyn drill, dance, drill, edm, electronic, grime, hip hop, melodic rap, new york drill, pop, rage rap, rap",24,8
