artist_name,artist_id,genres,num_hits,num_collab_hits
mgk,6TIYQ3jFPwQSRmorSezPxX,pop,4,4
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,"electronic, hip hop, latin, melodic rap, moombahton, pop, rap, reggaeton, trap",12,7
Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,,3,0
Sia,5WUlDfRSoLAfcVSX1WnrxN,"dance, edm, electronic, hip hop, west coast hip hop",10,4
Phoebe Ryan,4N874uPqBka1QiCvnCVOtr,,1,1
CNCO,0eecdvMrqBftK0M1VKhaF4,"latin, reggaeton, urbano latino",4,3
DRAM,5M0lbkGluOPXLeFjApw8r8,"edm, electronic, r&b",3,3
Lil Yachty,6icQOAFXDZKsumw3YXyusw,"edm, electronic, hip hop, trap",8,8
Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,,2,2
Seeb,5iNrZmtVMtYev5M9yoWpEq,"pop, soft pop",3,3
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,"bachata, bachata pop, brazilian funk, brazilian pop, dancehall, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, rap, reggaeton, traditional music, trap latino, urbano latino",14,12
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,"edm, electronic, hip hop, latin, melodic rap, pop, rap, reggaeton, trap, west coast hip hop",7,6
BIA,6veh5zbFpm31XsPdjBgPER,"latin, reggaeton",1,1
Sky Rompiendo,51XrH5fQP2oIQynuKxSWcW,"latin, reggaeton",1,1
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"edm, electronic, hip hop, r&b, rap, west coast hip hop",10,8
Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,"hip hop, pop, rap, southern hip hop, trap",8,4
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"hip hop, hyphy, pop, r&b, rap, southern hip hop, trap",12,12
Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,"edm, electronic",5,3
Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,"latin, latin pop, pop, reggaeton, urbano latino",1,1
The Vamps,7gAppWoH7pcYmphCVTXkzs,"electronic, tropical house",3,3
Matoma,4YXycRbyyAE0wozTk7QMEq,"electronic, tropical house",2,2
Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,"afrobeats, afroswing, alté, azonto, electronic, r&b, traditional music, tropical house",9,9
RAYE,5KKpBU5eC2tJDzf0wmlRp2,"electronic, tropical house",3,3
Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,"pop, soft pop",6,4
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,"edm, electronic, hip hop, pop, rap, soft pop, southern hip hop, trap, tropical house",8,6
Aminé,3Gm5F95VdRxW3mqCn8RPBJ,,2,0
Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,"hip hop, hyphy",1,0
John Legend,5y2Xq6xcjJb2jVM54GHK3t,"edm, electronic, g-funk, gangster rap, hip hop, neo soul, pop, r&b, rap, soft pop, west coast hip hop",5,2
Nevada,15NtJjjHRFybdNSMyM9smT,,1,1
Mark Morrison,6V3F8MZrOKdT9fU686ybE9,,1,1
Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,,2,2
Alan Walker,7vk5e3vY1uw9plTHJAMwjN,,5,2
Zion & Lennox,21451j1KhjAiaYKflxBjr1,"latin, latin pop, pop, reggaeton, trap latino, urbano latino",4,4
Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,,9,3
Alok,0NGAZxHanS9e0iNHpR8f2W,"brazilian bass, brazilian pop, electro house, electronic, pop, slap house",2,2
Bruno Martini,5veVxxPm1vzgi6pO2iVA8L,"brazilian bass, brazilian pop, electro house, electronic, pop, slap house",2,2
Zeeba,7qPLO2XOUaRrRxkvLZ3AEK,"brazilian bass, brazilian pop, electro house, electronic, pop, slap house",2,2
Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,"afro house, dance, edm, electronic, latin house, tech house, tropical house",4,4
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,"art pop, big room, dance, edm, electro, electronic, electronica, hip hop, hyperpop, pop, progressive house, rap, tropical house",9,9
Cheat Codes,7DMveApC7UnC2NPfPvlHSU,"dance, edm, electronic, tropical house",6,6
Big Sean,0c173mlxpT3dSFRgMO8XPh,"edm, electronic, hip hop, pop, r&b, rap, southern hip hop, trap",24,16
DNCE,6T5tfhQCknKG4UnH90qGnz,,2,1
Carlos Vives,4vhNDa5ycK0ST968ek7kRr,"colombian pop, latin, latin pop, pop, reggaeton, vallenato",3,3
JP Cooper,4kYGAK2zu9EAomwj3hXkXy,"electronic, tropical house",5,3
Desiigner,7pFeBzX627ff0VnN6bxPR4,"edm, electro house, electronic, k-pop, pop",3,1
NEIKED,5H6xmHXjsq98NLbEjuE29f,,2,2
Dyo,4H1PNuHElBLVok0lnYMrRb,,1,1
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,"hip hop, rap",6,0
Daddy Yankee,4VMYDCV2IEDYJArk749S6m,"bachata, bachata pop, dancehall, hip hop, latin, merengue, pop, reggaeton, soca, traditional music, trap latino, urbano latino",11,10
Nyla,4VZY0nxYMSNotbS7WjNVQy,"afrobeats, afroswing, azonto, dancehall, electronic, hip hop, hiplife, moombahton, pop, r&b, soca, soft pop, traditional music",2,2
Fuse ODG,374sWpAJsbZckf98df2jJJ,"afrobeats, azonto, dancehall, electronic, hiplife, moombahton, r&b, traditional music",1,1
Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,"colombian pop, hip hop, latin, latin hip hop, latin pop, pop, reggaeton, trap latino, vallenato",7,6
21 Savage,1URnnhqYAYcrqrcwql10ft,"hip hop, rap, southern hip hop, trap",24,18
Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"hip hop, rap, southern hip hop",20,20
Future,1RyvyyTE3xzB2ZywiAwp0i,"brazilian funk, dancehall, edm, electronic, funk, hip hop, hyphy, latin, melodic rap, pop, r&b, rap, reggaeton, soft pop, southern hip hop, traditional music, trap, west coast hip hop",47,28
Adele,4dpARuHxo51G3z768sgnrY,"pop, soft pop",6,0
Zay Hilfigerrr,7nKeLE1toRtW4M279iS26h,,1,1
Zayion McCall,5AsWcQXw4RJFRWBbwa0ti0,,1,1
Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,"latin, latin pop, pop, reggaeton",2,2
Wisin,3E6xrwgnVfYCrCs0ePERDz,"colombian pop, latin, latin pop, pop, reggaeton, trap latino, urbano latino",8,7
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,,11,4
gnash,3iri9nBFs9e4wN7PLIetAw,,1,1
Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,,1,1
Lil Wayne,55Aa2cqylxrFIXC767Z865,"dance, edm, electronic, hip hop, r&b, rap, southern hip hop",8,8
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,"hip hop, melodic rap, rap, southern hip hop, trap",4,3
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,"hip hop, rap",13,1
X Ambassadors,3NPpFNZtSTHheNBaWC82rB,"hip hop, rap",4,4
Logic,4xRYI6VqpkE3UwrDrAZL8L,"alternative hip hop, crunk, east coast hip hop, hip hop, memphis rap, rap, southern hip hop",14,9
Martin Jensen,4ehtJnVumNf6xzSCDk8aLB,,2,1
Rob $tone,2hWs22BmQkK4czFtDLnar2,,1,1
J. Davi$,1rs3y69kDwkIdGJcOYngQt,,1,1
J Spooks,36Tn5h23ysORlLKc42UXfe,,1,1
MC G15,3Nipsl6GVwwGyeAk0J29C6,"brazilian funk, funk, hip hop, r&b",1,0
Mike Perry,6lB8vOoI4DRrrVxXwuV19c,"electronic, tropical house",2,2
shy martin,7eCmccnRwPmRnWPw61x6jM,"electronic, tropical house",1,1
Rag'n'Bone Man,4f9iBmdUOhQWeP7dcAn1pf,"alternative r&b, electronic, hip house, r&b",3,1
XYLØ,6ioOEWNNGK40H8xrGj6XPW,,1,1
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,,1,0
Kungs,7keGfmQR4X5w0two1xKZ7d,,2,2
Cookin' On 3 Burners,726MxZBpkxnnoKl6aN7mmj,,1,1
Young M.A,7LvoDJUNGnOrPdGRzVtOJ9,,1,0
Cashmere Cat,2LZDXcxJWgsJfKXZv9a5eG,pop,3,3
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,pop,1,1
Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,"emo rap, hip hop",3,3
Labrinth,2feDdbD5araYcm6JhFHHw7,,1,1
Luke Christopher,787bCXOIvGeBw0Bc4kEjhD,,1,0
Dakota,2zzpznMuhKlKlqh1ma7Sms,"electronic, tropical house",1,1
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,"classical, hip hop, opera, rap, southern hip hop",7,6
2 Chainz,17lzZA2AlOHwCwFALHttmp,"hip hop, melodic rap, r&b, rap, southern hip hop, trap",9,9
Little Mix,3e7awlrlDSwF3iM0WBjGMp,"electronic, grime, latin, pop, reggaeton, uk drill",7,4
Bipolar Sunshine,0CjWKoS55T7DOt0HJuwF1H,,1,1
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,"bachata, latin, reggaeton, trap latino, urbano latino",19,11
G-Eazy,02kJSzxNuaWGqwubyUba0Z,"hip hop, pop, rap, soft pop",14,13
FRENSHIP,7xEFii6utZmQ61kX59HmLH,,1,1
Emily Warren,1oKdM70mJD8VvDOTKeS8t1,,3,3
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,,3,0
IAmChino,0b2GL7Y02vu50qieoQmw1w,"bachata, latin, reggaeton, timba, urbano latino",1,1
Pitbull,0TnOYISbd1XYRBk9myaseg,"bachata, latin, pop, reggaeton, timba, urbano latino",3,3
Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,"bachata, latin, reggaeton, timba, trap latino, urbano latino",6,6
El Chacal,1xFn1xod58AGaSZjrxdiXA,"bachata, latin, reggaeton, timba, urbano latino",1,1
Chino & Nacho,5NS0854TqZQVoRmJKSWtFZ,"latin, merengue, reggaeton",1,1
Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,,1,0
Kris Kross Amsterdam,4LcUpNlXFEleaLlelmkv2R,,1,1
Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,,2,1
Andy Grammer,2oX42qP5ineK3hrhBECLmj,,1,0
Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",3,0
Young Thug,50co4Is1HCEo8bhOyUWKpn,"edm, electronic, hip hop, melodic rap, pop, r&b, rap, southern hip hop, trap",15,14
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,"disco house, east coast hip hop, edm, electronic, hip hop, melodic rap, moombahton, pop, r&b, rap, southern hip hop, trap",40,38
Vice,0q4NrXqJnc367PieejuROJ,,2,2
Skizzy Mars,00Z3UDoAQwzvGu13HoAM7J,,1,1
Jasmine Thompson,2TL8gYTNgD6nXkyuUdDrMg,,1,1
ROZES,6jsjhAEteAlY0vCiLvMLBA,,2,2
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,"afrobeats, afroswing, classical, dancehall, electronic, grime, hip hop, moombahton, opera, pop, r&b, rap, soca, soft pop, traditional music, uk drill",36,10
Foster The People,7gP3bB2nilZXLfPHJhMdvc,,1,0
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,,1,0
Galantis,4sTQVOfp9vEMCemLw50sbu,"pop, soft pop",6,3
Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,country,12,2
Flume,6nxWCVXbOlEVRexSbLsTer,"electronic, future bass",2,2
kai,6xHUXzrfhFgnIv86EBR3Ml,"electronic, future bass",1,1
Hook N Sling,3iN9k8uvm4WrgdlOigOH8D,,1,1
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,,6,6
Ryan Lewis,4myTppRgh0rojLxx8RycOp,,1,1
Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,,1,1
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,,1,1
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,"colombian pop, latin, pop, pop urbano, reggaeton, urbano latino",3,2
Hearts & Colors,3wjsrpfO6odEphTZWx45RQ,"electronic, tropical house",1,1
Andrelli,5M2y5A6d5QZjw9JeKClagC,"electronic, tropical house",1,1
The Jackson 5,2iE18Oxc8YSumAU232n4rW,"christmas, jazz, motown, r&b",2,0
AJR,6s22t5Y3prQHyaHWUN1R1C,,1,0
Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,"pop, soft pop",1,0
KYLE,4qBgvVog0wzW75IQ48mU7v,,1,1
Nause,4PVn1b2WnnXdq80C7uaZLZ,,1,1
Pretty Sister,4bvWFV51SAEocM22uiDOza,,1,1
Marvin Gaye,3koiLjNrgRTNbOwViDipeA,"motown, northern soul, quiet storm, r&b, soul",1,1
Tammi Terrell,75jNCko3SnEMI5gwGqrbb8,"motown, northern soul, quiet storm, r&b, soul",1,1
Kiiara,4u5smJBskI6Adzv08PuiUP,"alternative metal, big room, dance, edm, electro, electronic, electronica, hip hop, metal, nu metal, rap, rap metal, rock",5,4
Charly Black,5sK8BsvyDl4TFA6KaBf8or,"dancehall, hip hop, latin, reggaeton, soca, traditional music",1,1
Marc E. Bassy,3tQx1LPXbsYjE9VwN1Peaa,,2,2
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,"bachata, bachata pop, latin, latin pop, pop, reggaeton",5,3
Thalia,23wEWD21D4TPYiJugoXmYb,"latin, latin pop, pop, reggaeton, urbano latino",1,1
Trap Capos,2pQAUIesBqfT87PaM1ijtk,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Noriel,3RtNN1VnooWEn3KQk03DUL,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Bryant Myers,6w9ToX5slZ4uIdmD17hJ3c,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Juhn,2LmcxBak1alK1bf7d1beTr,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Flo Rida,0jnsk9HBra6NMjO2oANoPY,"latin, reggaeton, urbano latino",3,2
Dante Klein,1b4DN8Vj0dnj5cceMFsRYN,,1,1
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,,1,1
Gente De Zona,2cy1zPcrFcXAJTP0APWewL,"bachata, latin, latin dance, latin pop, merengue, pop, salsa, salsa romantica",3,3
Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,"bachata, latin, latin dance, merengue, salsa, salsa romantica",1,1
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,"art pop, electronic, future bass, hyperpop, pop",4,2
San Holo,0jNDKefhfSbLR9sFvcPLHo,"edm, electronic, future bass",1,0
Farruko,329e4yvIujISKGKz1BZZbO,"bachata, electronic, latin, r&b, ragga, reggae, reggaeton, roots reggae, trap latino, urbano latino",5,5
Ky-Mani Marley,1XTGADISSMRf8B4TcVGYUC,"electronic, latin, r&b, ragga, reggae, reggaeton, roots reggae, trap latino",1,1
State of Sound,05o1zW8b6PV6rEquXr74sB,"electronic, tropical house",1,0
Cedric Gervais,4Wjf8diP59VmPG7fi4y724,"dance, edm, electronic",1,1
Chris Willis,2qSEpijpT3YSXgxcXac1ly,"dance, edm, electronic",1,1
Joel Adams,36jaGQtMj5UWD0eO1fCVdD,"pop, soft pop",1,0
Francesco Yates,5X1JzPIIonP3u9lA580pPT,"electronic, tropical house",1,1
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,"dancehall, edm, electronic, electronica, pop, progressive house, r&b, traditional music",6,3
Kygo,23fqKkggKUBHNkbKtXEls4,"electronic, pop, soft pop, tropical house",8,8
Maty Noyes,5JSXWmQO8csVUy6hSRu8TA,"electronic, tropical house",1,1
Skrillex,5he5w2lnU9x7JFhnwcekXX,"dubstep, edm, electro, electronic, hip hop, southern hip hop",2,2
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"dubstep, edm, electro, electronic, hip hop, r&b, rap, southern hip hop",3,3
James Hersey,0lzV2CiahHRiGd6qpADtPS,"electronic, tropical house",1,0
Eminem,7dGJo4pcD2V6oG8kP0tJRR,"g-funk, gangster rap, hip hop, neo soul, pop, r&b, rap, soft pop, west coast hip hop",36,17
M.I.A.,0QJIPDAEDILuo8AIq3pMuU,,1,0
James Bay,4EzkuveR9pLvDVFNx6foYD,,1,0
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"classical, east coast hip hop, hip hop, opera, rap",6,4
KREAM,0DdDnziut7wOo6cAYWVZC5,,1,1
Clara Mae,6RHKEd9dpzQ4c09x8Zdaxu,,1,1
Post Malone,246dkjvS1zLTtiykXe5h60,r&b,12,6
MiC LOWRY,0AJUYWKztkg5dnrHDIBv47,,1,0
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,"motown, r&b, soul",2,0
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,"alternative metal, east coast hip hop, hip hop, metal, nu metal, rap, rap metal, rock",4,4
DVBBS,5X4LWwbUFNzPkEas04uU82,"big room, edm, electronic, electronica",1,1
CMC$,78DWNk8gFHU30TGITAgbM7,"big room, edm, electronic, electronica",1,1
Gia Koka,71WExccCBN2mw0klSzfYzz,"big room, edm, electronic, electronica",1,1
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"art pop, pop",5,0
Milky Chance,1hzfo8twXdOegF3xireCYs,,1,0
Passenger,0gadJ2b9A4SKsB1RFkBb66,"folk pop, pop",1,0
Sam Smith,2wY79sveU1sp5g7SokKOiI,"pop, soft pop",25,1
Mura Masa,5Q81rlcTFh3k6DQJXPdsot,"hip hop, rap",1,1
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,"hip hop, melodic rap, pop, rage rap, rap, southern hip hop, trap",16,16
Nate Dogg,1Oa0bMld0A3u5OTYfMzp5h,"g-funk, gangster rap, hip hop, rap, west coast hip hop",1,1
The Killers,0C0XlULifJtAgn6ZNCW2eu,"alternative rock, rock",3,0
Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,r&b,13,1
Hozier,2FXC3k01G6Gw61bmprjgqS,,1,0
Isaiah Firebrace,5lXfVoQxVgC5fpjkVqvNYn,,1,0
VÉRITÉ,1Fr6agZ6iSM5Ynn2k4C8sc,,1,0
99 Percent,3hPPNy5OBzCU1icQO7Nrok,,1,1
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"hip hop, melodic rap, memphis rap, r&b, rap, southern hip hop, trap",7,5
USHER,23zg3TcAtWQy7J6upgbUnj,"hip hop, r&b, rap, southern hip hop, trap",1,1
Snakehips,2FwJwEswyIUAljqgjNSHgP,"hip hop, rap",2,2
The xx,3iOvXCl6edW5Um0fXEBRXy,,10,0
Tyga,5LHRHt1k9lMyONurDHEdrp,"hip hop, rap",1,1
London Grammar,3Bd1cgCjtCI32PYvDC3ynO,,1,0
Rudimental,4WN5naL3ofxrVBgFpguzKo,"pop, soft pop",2,2
Don Omar,33ScadVnbm2X8kkUqOkC6Z,"latin, reggaeton, urbano latino",2,2
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,"dancehall, traditional music",5,5
A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,,1,0
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,"big room, dance, edm, electronic, house, trance, tropical house",1,1
Bright Sparks,1Dn88PoQjnQgLTOaokePFz,"big room, dance, edm, electronic, house, trance, tropical house",1,1
Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,"latin, reggaeton",3,3
Olivia Holt,188VINPQh5dyNfLUkevKqf,,1,0
Stanaj,3zrUX1hQrUB9aXcOiyQLmN,,1,1
NOTD,5jAMCwdNHWr7JThxtMuEyy,,1,1
Lauv,5JZ7CnR6gTvEMKX4g70Amv,,4,1
La La Land Cast,6T70tWxqyIpdVbsFvPzqM3,,1,0
Ryan Gosling,6kXm2YCtdUOpRYNKeKhfue,"classical, musicals",2,1
Emma Stone,68Uwx1d3EbjDJhYsLjqvIq,"classical, musicals",3,2
Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,pop,10,3
PnB Rock,21WS9wngs9AqFckK7yYJPM,"hip hop, melodic rap, rap, southern hip hop, trap",3,2
Oasis,2DaxqgrOhkeH0fpeiQq2f4,"britpop, madchester, pop, rock",2,0
John Mayer,0hEurMDQu99nJRq8pTxO14,"folk/acoustic, singer-songwriter",4,0
Ugly God,3Fdm9TFJQCLmC3AWMuGExi,,1,0
Quavo,0VRj0yCOv2FXJNP47XQnx5,"electronic, hip hop, moombahton, pop, rap, southern hip hop, trap",30,30
Anuel AA,2R21vXR83lH98kGeO99Y66,"latin, reggaeton, trap latino, urbano latino",2,2
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"edm, electronic, hip hop, moombahton, r&b, rap, southern hip hop",6,6
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"east coast hip hop, edm, electronic, hip hop, r&b, rap, southern hip hop, trap",13,13
James Blunt,7KMqksf0UMdyA0UCf4R3ux,"electronic, tropical house",3,1
Cosculluela,00me4Ke1LsvMxt5kydlMyU,"colombian pop, hip hop, latin, latin hip hop, pop, reggaeton, trap latino",2,1
Cali Y El Dandee,5DUlefCLzVRzNWaNURTFpK,"colombian pop, hip hop, latin, latin hip hop, latin pop, pop, r&b, reggae, reggaeton, trap latino",3,3
Beyoncé,6vWDO969PvNqNYHIOW5v0m,"east coast hip hop, hip hop, latin, pop, rap, reggaeton, soft pop",8,7
Callie Hernandez,13kKxNPnxPeeWQaAaZwvCP,"classical, musicals",1,1
Sonoya Mizuno,4FFGJ9ERSX06Sl8hD7GRVv,"classical, musicals",1,1
Jessica Rothe,21yiGQIpkiP8edfxDipQaW,"classical, musicals",1,1
Justin Hurwitz,2snm3HmsnDUDxbIChdl2Oj,,1,0
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,"emo rap, hip hop, melodic rap, memphis rap, r&b, rap, southern hip hop",10,8
Khalid,6LuN9FCkKOj5PcnpouEgny,"edm, electronic, hip hop, r&b, rap",8,6
Bahari,0fs8oBR1rx7JIXZi75h7Uu,"nightcore, pop",1,1
Thomas Gold,1XLjkBxFokuDTlHt0mQkRe,"big room, electronic, progressive house",1,1
Jillian Edwards,6ctgu4FFlnNhMgrKiIzCxp,"big room, electronic, progressive house",1,1
Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,"country, pop country",1,0
Jeremih,3KV3p5EY4AvKxOlhGHORLg,"edm, electronic, hip hop, rap",3,3
Alesso,4AVFqumd2ogHFlRbKIjp1t,"acoustic country, brazilian pop, country, edm, electronic, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, pop country, r&b",4,3
