artist_name,artist_id,genres,num_hits,num_collab_hits
['Noah Kahan'],['2RQXRUsr4IW1f3mKyKsy4B'],,1,0
['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],,2,0
['Kenya Grace'],['7uMDnSZyUYNBPLhPMNuaM2'],,1,0
['Maluma',['1r4hJ1h58CWwUQe3MxPuau',"banda, corrido, grupera, latin, música mexicana, norteño, ranchera, reggaeton, sad sierreño, sierreño, urbano latino",1,1
'Carin Leon'],'66ihevNkSYNzRAl44dx6jJ'],"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, grupera, latin, música mexicana, norteño, ranchera, reggaeton, sad sierreño, sierreño, tejano, urbano latino",2,2
['Feid',['2LRoIwlKmHjgvigdNGBHNo',"latin, reggaeton, trap latino, urbano latino",2,2
'ATL Jacob'],'7jAs1uPnpfNmT6e5qtEPxq'],"latin, reggaeton, urbano latino",1,1
'Playboi Carti','699OTQXzgjhIYAHMy9RyPD',"hip hop, rage rap",1,1
'Madonna'],'6tbjWDEIzxoDsBA1FuhfPW'],"hip hop, rage rap",1,1
['Grupo Frontera',['6XkjpgcEsYab502Vr1bBeW',"banda, corrido, corridos bélicos, corridos tumbados, cuarteto, cumbia, cumbia norteña, grupera, latin, música mexicana, norteño, ranchera, reggaeton, sad sierreño, sierreño, tejano, trap latino, urbano latino",4,4
'Grupo Firme'],'1dKdetem2xEmjgvyymzytS'],"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, grupera, latin, música mexicana, norteño, sierreño, tejano",1,1
['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],pop,3,0
'Daft Punk'],'4tZwfgrHOc3mvqYlEYSvVi'],"electro, electronic, french house, hip hop",1,1
['Lauana Prado'],['6TYimByryGphZCtwYopH0y'],"latin, sertanejo, sertanejo universitário",1,0
['Luan Santana',['3qvcCP2J0fWi0m0uQDUf6r',"agronejo, arrocha, country, latin, piseiro, sertanejo, sertanejo universitário",1,1
'Ana Castela'],'2CKOmarVWvWqkNWUatHCex'],"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",2,2
'Gabito Ballesteros','6Sbl0NT50roqWvy746MfVf',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
'Junior H'],'7Gi6gjaWy3DxyilpF1a8Is'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],,6,0
['David Guetta',['1Cs0zKBU1kc0i8ypK3B9ai',"dance, edm, electronic",2,2
'Bebe Rexha'],'64M6ah0SkkRsnPGtGiRAbb'],"dance, edm, electronic",1,1
'Bad Bunny'],'4q3ewBCX7sLwd24euuV69X'],"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, grupera, latin, música mexicana, norteño, reggaeton, tejano, trap latino, urbano latino",1,1
['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],r&b,4,0
['iñigo quintero'],['0jbo7KFNMiIkfBR6ih0yhm'],,1,0
['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],,6,0
['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],,3,0
['Myke Towers'],['7iK8PXO48WeuP03g8YR51W'],"latin, reggaeton, trap latino, urbano latino",2,0
['Carin Leon'],['66ihevNkSYNzRAl44dx6jJ'],"banda, corrido, grupera, latin, música mexicana, norteño, ranchera, sad sierreño, sierreño",1,0
['David Kushner'],['33NVpKoXjItPwUJTMZIOiY'],,1,0
['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],"latin, reggaeton, trap latino, urbano latino",1,0
'Junior H','7Gi6gjaWy3DxyilpF1a8Is',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
'Oscar Maydon'],'3l9G1G9MxH6DaRhwLklaf5'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
['Rema',['46pWGuE3dSwY3bMMXGBvVS',"afrobeat, afrobeats, afropiano, afropop, pop, r&b, traditional music",1,1
'Selena Gomez'],'0C8ZW7ezQVs4URX5aX7Kqx'],"afrobeat, afrobeats, afropiano, afropop, pop, r&b, soft pop, traditional music",2,2
'Jack Harlow'],'2LIk90788K0zvyj2JJVwkJ'],"k-pop, pop",1,1
['cassö',['5wCmhq5J2hPwL2r0eKurxn',"electronic, grime, pop, uk drill",1,1
'RAYE','5KKpBU5eC2tJDzf0wmlRp2',"electronic, grime, pop, uk drill",1,1
'D-Block Europe'],'5VadK1havLhK1OpKYsXv9y'],"electronic, grime, pop, uk drill",1,1
['UMI',['4ClziihVpBeFXNyDH83Lde',"k-pop, pop",1,1
'V'],'3JsHnjpbhX4SnySpvpa9DK'],"k-pop, pop",1,1
['Lord Huron'],['6ltzsmQQbmdoHHbLZ4ZN25'],,1,0
['V'],['3JsHnjpbhX4SnySpvpa9DK'],"k-pop, pop",1,0
['Rihanna',['5pKCCKE2ajJHZ9KAiaK11H',"edm, electronic",1,1
'Calvin Harris'],'7CajNmpbOovFoOoasH2HaY'],"edm, electronic",1,1
['Eslabon Armado',['0XeEobZplHxzM9QzFQWLiR',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
['JID',['6U3ybJ9UHNKEdsH7ktGBZ7',,1,1
'21 Savage','1URnnhqYAYcrqrcwql10ft',,1,1
'Baby Tate'],'3IJ21966TwNZI24MwZHMu4'],,1,1
['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],,6,0
['Gunna'],['2hlmm7s2ICUX0LVIhVFlZQ'],"hip hop, melodic rap",1,0
['Vishal Mishra',['5wJ1H6ud777odtZl5gG507',"bollywood, desi, hindi pop, hip hop, pop",1,1
'Raj Shekhar'],'2DFCHTDIA0t638a4mm37dK'],"bollywood, desi, hindi pop, hip hop, pop",1,1
['Zach Bryan',['40ZNYROS4zLfyyBSs2PGe2',"country, red dirt",1,1
'Kacey Musgraves'],'70kkdajctXSbqSMJbQO424'],"country, red dirt",1,1
['Jimin'],['1oSPZhvZMIrWW5I41kPkkY'],"k-pop, pop",2,0
['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],,3,0
['Quevedo'],['52iwsT98xCoGgiGntTiR7K'],"latin, reggaeton",1,0
['Vance Joy'],['10exVja0key0uqUkk6LJRT'],"folk pop, pop",1,0
['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],"alternative rock, rock",1,0
['Manuel Turizo'],['0tmwSHipWxN12fsoLcFU3B'],"colombian pop, latin, pop, reggaeton",1,0
['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],,1,0
['Tyler,['4V8LLVI7PbaPR0K2TGSxFF',,1,1
The Creator','1U1el3k54VvEUzo3ybLPlM'],,1,1
['Xavi',['3Me35AWHCGqW4sZ7bWWJt1',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",2,2
'Los Dareyes De La Sierra'],'1ZMJSCQw8DIefcLb1FIpY0'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
['Tom Odell'],['2txHhyCwHjUEpJjWrEyqyX'],,1,0
['Manu',['0CdnnCbbKD4oIzBmxi2o7r',"agronejo, arrocha, brega, country, forró, latin, piseiro, seresta, sertanejo, sertanejo universitário, tecnobrega",1,1
'Simone Mendes'],'2eK9gcJQ6uqVvJL63dnOM3'],"agronejo, arrocha, brega, country, forró, latin, piseiro, seresta, sertanejo, sertanejo universitário, tecnobrega",2,2
['Elton John',['3PhoLpVuITZKcymswpck5b',pop,1,1
'Dua Lipa','6M2wZ9GZgrQXHCFfjv46we',pop,1,1
'PNAU'],'6n28c9qs9hNGriNa72b26u'],pop,1,1
['Dj GBR',['0IhzJFf4QBEz0ifqLwScKV',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'Mc IG','2q9wk5fkeU2C9CgCKdh4AN',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'MC Ryan SP','75i9GaW2MJUgt4BkdUnuUY',"agronejo, brazilian funk, brazilian trap, country, electronic, funk, funk consciente, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap funk",2,2
'MC PH','4PLdCloYxu2bMKfuuB9lI5',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'Mc Davi','1cYhx7ZOhYoVmnDPb9KMwo',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'Mc Luki','3I44LJGCaI0gSPPz3n16xn',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'Mc Don Juan','7Lmrb6KcIzfkmgbtokjsAL',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'Mc Kadu','21ELc2P2rA3Cu6xw3VWqvv',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'TrapLaudo','39QiJaZ1HzRcpY9xlMKCsF',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'MC GP','5s27i7oqhNWIcE4HeoVdq0',"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
'MC GH do 7'],'5XUMgbLR3zyRPesnTQY31C'],"brazilian funk, brazilian trap, electronic, funk, funk consciente, hip hop, latin, r&b, trap funk",1,1
['Drake',['3TVXtAsR1Inumwj472S9r4',"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, pop, r&b, rage rap, rap, traditional music",5,5
'Yeat'],'3qiHUAX7zY4Qnjx8TNUzVx'],"hip hop, rage rap, rap",1,1
['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],,1,0
['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],,6,0
Luck Ra,4kcQWQDK0u9AftVSpdrAgk,"argentine trap, cuarteto, cumbia, hip hop, latin, rkt, trap, trap latino, turreo",3,3
BM,5TP8Ubo4jLKEi4Mw2O8fAk,"argentine trap, cuarteto, cumbia, hip hop, latin, rkt, turreo",1,1
['Junior H'],['7Gi6gjaWy3DxyilpF1a8Is'],"banda, corrido, corridos bélicos, corridos tumbados, latin, música mexicana, sad sierreño, sierreño",2,0
['Gusttavo Lima',['7MiDcPa6UiV3In7lIM71IN',"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,1
['Zé Neto & Cristiano'],['487N2T9nIPEHrlTZLL3SQs'],"agronejo, arrocha, country, latin, sertanejo, sertanejo universitário",1,0
['Bellakath',['4yjm4SvYqC5FFuLbB6TyHr',"electro corridos, electronic, latin, neoperreo, reggaeton, reggaeton mexa",1,1
'Dani Flow'],'1yX62RHdYysNcIrO33WQxJ'],"electro corridos, electronic, latin, neoperreo, reggaeton, reggaeton mexa",1,1
['a-ha'],['2jzc5TC5TVFLXQlBNiIUzE'],"new wave, pop, rock, synthpop",1,0
['Jere Klein',['35oGZihZclGoTVuICPXRP9',"chilean mambo, chilean trap, hip hop, latin, mambo, reggaeton chileno, rkt, turreo",1,1
'Gittobeatz'],'4rRwh9ghjocFABAwIwnunp'],"chilean mambo, chilean trap, hip hop, latin, mambo, reggaeton chileno, rkt, turreo",1,1
'Sexyy Red','3DbwFQlvLxRSi2uX8mf81A',"hip hop, r&b, rap",1,1
'SZA'],'7tYKF4w9nC0nq9CsPZTHyP'],"hip hop, r&b, rap, west coast hip hop",2,2
['Post Malone',['246dkjvS1zLTtiykXe5h60',,1,1
'Swae Lee'],'1zNqQNIdeOUZHb8zbZRFMX'],,2,2
['Glass Animals'],['4yvcSjfu4PC0CYQyLy4wSq'],,1,0
['Macklemore',['3JhNCzhSMTxs9WLGJJxWOY',,1,1
'Ryan Lewis','5mZJerulcERBZV7xnhrVp1',,1,1
'Macklemore & Ryan Lewis','5BcAKTbp20cv7tC5VqPFoC',,1,1
'Ray Dalton'],'4e0nWw2r4BoQSKPQ2zpU13'],,1,1
['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],,2,0
['The Kid LAROI',['2tIP7SsRs7vjIcLrU85W8J',,1,1
'Justin Bieber'],'1uNFoZAHBGtllmzznpCI3s'],,2,2
'Young Miko'],'3qsKSpcV3ncke3hw52JSMB'],"latin, reggaeton, trap latino, urbano latino",1,1
['Anuv Jain'],['4gdMJYnopf2nEUcanAwstx'],"hindi indie, hindi pop, indian indie, pop, rock",1,0
['OneRepublic'],['5Pwc4xIPtQLFEnJriah9YJ'],"pop, soft pop",2,0
['JC NO BEAT',['1xglv0oUbyJaycWFhyec8U',"brazilian funk, funk, hip hop, r&b",1,1
'DJ F7','1L5QOwu01wcDbozwIL1XXd',"brazilian funk, funk, hip hop, r&b",1,1
'MC Meno Dani','3LqcLDGw41dRZKsM51H9GI',"brazilian funk, funk, hip hop, r&b",1,1
'Silva Mc'],'7v4hw85pzG0M9kJHlBGsi3'],"brazilian funk, funk, hip hop, r&b",1,1
['Teddy Swims'],['33qOK5uJ8AR2xuQQAhHump'],,1,0
['Alex Favela',['5TcnuUD5MHBfd1cO4kweWD',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, norteño, reggaeton mexa, sad sierreño, sierreño",1,1
'Grupo Marca Registrada','1gW6pz5n1aK249L0GvfQCC',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, norteño, reggaeton mexa, sad sierreño, sierreño",2,2
'Joaquin Medina'],'6bpv92ES2Vcv2OKA3DAhgw'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, norteño, reggaeton mexa, sad sierreño, sierreño",1,1
'Tito Double P'],'5eumcnUkdmGvkvcsx1WFNG'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño",1,1
['Grupo Menos É Mais',['6vTqEFbTtTRJsuIpzZgjxi',"arrocha, country, forró, latin, pagode, piseiro, samba, sertanejo, sertanejo universitário",1,1
'Matheus Fernandes'],'37mqXU98U5GmH5ZDtlHM1c'],"arrocha, country, forró, latin, pagode, piseiro, samba, sertanejo, sertanejo universitário",1,1
['Travis Scott',['0Y5tJX1MQlPlqiwlOH1tJY',"hip hop, rage rap, rap",1,1
'Playboi Carti'],'699OTQXzgjhIYAHMy9RyPD'],"hip hop, rage rap, rap",1,1
['Tears For Fears'],['4bthk9UfsYUYdcFyqxmSUU'],"new wave, pop, rock, synthpop",1,0
['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],,5,0
['Metro Boomin',['0iEtIxbK0KxaSlF7G42ZOp',"hip hop, melodic rap, rap, trap",3,3
'The Weeknd','1Xyo4u8uXC1ZmMpatF05PJ',,1,1
'21 Savage'],'1URnnhqYAYcrqrcwql10ft'],"hip hop, rap",2,2
['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"hip hop, rap",5,0
['Sabrina Carpenter'],['74KM79TiuVKeVCqs8QtB0B'],,3,0
['Gabito Ballesteros',['6Sbl0NT50roqWvy746MfVf',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
'Natanael Cano'],'0elWFr7TW8piilVRYJUe4P'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],"hip hop, rap",4,0
['Arijit Singh',['4YRxDV8wJFPHPTeXepOstw',"bangla pop, bhajan, bollywood, desi, devotional, gujarati garba, gujarati pop, hindi pop, hip hop, jazz, new age, pop, sufi, traditional music",1,1
'Shreyas Puranik','5o36rLQd78Zh8CaT8rn59d',"bangla pop, bhajan, bollywood, desi, devotional, gujarati garba, gujarati pop, hindi pop, hip hop, jazz, new age, pop, sufi, traditional music",1,1
'Siddharth - Garima'],'6k6TIai4KyKG1DeIMftSmJ'],"bangla pop, bhajan, bollywood, desi, devotional, gujarati garba, gujarati pop, hindi pop, hip hop, jazz, new age, pop, sufi, traditional music",1,1
['Cigarettes After Sex'],['1QAJqy2dA3ihHBFIHRphZj'],"dream pop, pop",1,0
['Yng Lvcas',['1NNRWkhwmcXRimFYSBpB1y',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, reggaeton, reggaeton mexa, sad sierreño",1,1
['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"hip hop, rap",2,0
['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],"pop, soft pop",1,0
['Peggy Gou'],['2mLA48B366zkELXYx7hcDN'],,1,0
'Tony Aguirre'],'6twEaJ9RPRYiCmWapjG8xh'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
['Don Omar',['33ScadVnbm2X8kkUqOkC6Z',"latin, reggaeton, urbano latino",1,1
'Lucenzo'],'5bv5RplEOwdCvhq0EILh9E'],"latin, reggaeton, urbano latino",1,1
['Eugenio Esquivel',['5HeN1Iza4nZe03sFlonddz',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, norteño, sad sierreño, sierreño",1,1
'Sebastian Esquivel','1tuNNda2SSH3o4lUms5K6C',"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, norteño, sad sierreño, sierreño",1,1
'Los Esquivel'],'4ZdPHdArIbz2GSBXkozQYC'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, norteño, sad sierreño, sierreño",1,1
['d4vd'],['5y8tKLUfMvliMe8IKamR32'],,2,0
'Wizkid','3tVQdUvClmAT7URs9V3rsp',"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, pop, r&b, rap, traditional music",1,1
'Kyla'],'6TK7fjRPdy2GW2pJzNF23L'],"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, pop, r&b, rap, traditional music",1,1
['Guilherme & Benuto',['6m6e7D2TnV0aYMllFFwMxu',"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,1
['The Police'],['5NGO30tJxFlKixkPSgXcFE'],,1,0
['KAROL G'],['790FomKkXshlbRYZFtlgla'],"latin, reggaeton, urbano latino",2,0
['The Walters'],['027TpXKGwdXP7iwbjUSpV8'],,1,0
['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"hip hop, rap",1,0
['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],"art pop, pop",2,0
['Rauw Alejandro'],['1mcTU81TzQhprhouKaTkpq'],"latin, reggaeton, trap latino, urbano latino",2,0
['Keane'],['53A0W3U0s8diEn9RhXQhVz'],,1,0
['Paul Russell'],['4zoRNhOhsGX3w8yBAnFSQ8'],,1,0
['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],,1,0
'Lana Del Rey'],'00FQb4jTyendYWaN8pK0wa'],,1,1
['Darell'],['1TtXnWcUs0FCkaZDPGYHdf'],"dembow, latin, reggaeton, trap latino, urbano latino",1,0
['Big One',['2OhUNb01gLwygOizYvTm0e',"argentine trap, cuarteto, cumbia, hip hop, latin",1,1
'FMK','0dUyjgCyjfj5eMx6bX2TWf',"argentine trap, cuarteto, cumbia, hip hop, latin",1,1
'Ke Personajes'],'06Q5VlSAku57lFzyME3HrM'],"argentine trap, banda, corrido, corridos bélicos, corridos tumbados, cuarteto, cumbia, cumbia norteña, grupera, hip hop, latin, música mexicana, norteño, tejano",2,2
['Zach Bryan'],['40ZNYROS4zLfyyBSs2PGe2'],"country, red dirt",1,0
['LE SSERAFIM'],['4SpbR6yFEvexJuaBpgAU5p'],"k-pop, pop",1,0
['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"classic rock, country rock, rock, southern rock",2,0
'Ariana Grande'],'66CXWjxzNUsdJxJ2JdwvnR'],"christmas, jazz, pop",3,3
Natanael Cano,0elWFr7TW8piilVRYJUe4P,"argentine trap, banda, corrido, corridos bélicos, corridos tumbados, electro corridos, hip hop, latin, latin pop, música mexicana, pop, sad sierreño, sierreño, trap latino, urbano latino",14,12
['Simone Mendes'],['2eK9gcJQ6uqVvJL63dnOM3'],"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,0
Simone Mendes,2eK9gcJQ6uqVvJL63dnOM3,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",2,0
Tony Camargo,5ty08GXpCMviM7BKWNrdXi,"latin, música tropical",1,0
['NewJeans'],['6HvZYsbFfjnjFrWF950C9d'],"k-pop, pop",1,0
['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],country,2,0
['Whitney Houston'],['6XpaIBNiVzIetEPCWDvAFP'],,1,0
['Sophie Ellis-Bextor'],['2cBh5lVMg222FFuRU7EfDE'],,1,0
['Kali Uchis'],['1U1el3k54VvEUzo3ybLPlM'],,1,0
['Hotel Ugly'],['35WVTyRnKAoaGExqgktVyb'],,1,0
['Dave',['6Ip8FS7vWT1uKkJSweANQK',"drill, electronic, grime, hip hop, pop, uk drill",1,1
'Central Cee'],'5H4yInM5zmHqpKIoMNAx4r'],"drill, electronic, grime, hip hop, pop, uk drill",1,1
['Kanye West',['5K4W6rqBFWDnAN6FQUkS6x',"hip hop, neo soul, r&b, rap, smooth r&b",2,2
'Dwele'],'7u6LfVyYpEzMpHLL7jTyvU'],"hip hop, neo soul, r&b, rap, smooth r&b",1,1
['Conan Gray'],['4Uc8Dsxct0oMqx0P6i60ea'],,1,0
'J. Cole'],'6l3HvQ5sa6mXTsMTB19rO5'],"hip hop, rap",1,1
['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],,2,0
['Lil Tecca'],['4Ga1P7PMIsmqEZqhYZQgDo'],"hip hop, melodic rap, rap",2,0
['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],"east coast hip hop, hip hop",1,0
['JVKE'],['164Uj4eKjl6zTBKfJLFKKK'],,1,0
['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],"edm, electronic",1,0
['Fuerza Regida'],['0ys2OFYzWYB5hRDLCsBqxt'],"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",2,0
['Plan B'],['2jSGzJw0ebJLu7OLVSOcBP'],"latin, reggaeton",1,0
['Luan Pereira',['5kVgcCdPbeUwxBqWxi2Ktl',"agronejo, brazilian funk, brazilian trap, country, electronic, funk, funk consciente, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap funk",1,1
'Mc Daniel'],'6YzSM19LzpLH0nVKKU6Jsy'],"agronejo, brazilian funk, brazilian trap, country, electronic, funk, funk consciente, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap funk",1,1
'Shakira'],'0EmeFodog0BfCgMzAIvKQp'],"latin, latin pop, pop, reggaeton, urbano latino",1,1
['Billie Eilish',['6qqNVTkY8uBg9cP3Jd7DAH',,1,1
'Khalid'],'6LuN9FCkKOj5PcnpouEgny'],,1,1
['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],,3,0
['Journey'],['0rvjqX7ttXeg3mTy8Xscbt'],"album rock, classic rock, rock",1,0
['Eminem',['7dGJo4pcD2V6oG8kP0tJRR',"emo rap, hip hop, melodic rap, rap",2,2
'Juice WRLD'],'4MCBfE4596Uoi2O4DtmEMz'],"emo rap, hip hop, melodic rap, rap",1,1
Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, electro corridos, grupera, latin, música mexicana, norteño, sad sierreño, sierreño, tejano",4,2
['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],,3,0
['Adele'],['4dpARuHxo51G3z768sgnrY'],"pop, soft pop",5,0
['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"pop, soft pop",3,0
['Emilia',['0AqlFI0tz2DsEoJlKSIiT9',"argentine trap, hip hop, latin pop, pop",1,1
