artist_name,artist_id,genres,num_hits,num_collab_hits
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,"emo rap, hip hop, k-pop, latin, melodic rap, pop, r&b, rap, trap, trap latino",46,20
Queen,1dfeR4HaWDbWqFHLkxsg1d,"art rock, classic rock, glam rock, rock",11,1
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"art pop, pop",3,2
Bradley Cooper,4VIvfOurcf0vuLRxLkGnIG,"art pop, pop",2,2
21 Savage,1URnnhqYAYcrqrcwql10ft,"hip hop, rap, southern hip hop, trap",11,7
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,"cloud rap, dancehall, electronic, emo rap, hip hop, latin, melodic rap, r&b, ragga, reggae, reggaeton, riddim, roots reggae, soca, traditional music, urbano latino",20,10
Lil Pump,3wyVrVrFCkukjdVIdirGVY,"emo rap, hip hop, latin, rap, reggaeton, urbano latino",8,3
Maluma,1r4hJ1h58CWwUQe3MxPuau,"argentine trap, emo rap, hip hop, latin, latin pop, pop, reggaeton, trap latino, urbano latino",12,8
Dynoro,3v6Ji4uoWtKRkhuDUaxi9n,"eurodance, italo dance, pop",1,1
Gigi D'Agostino,1OAjDaKgg00KCUYqDe68un,"eurodance, italo dance, pop",1,1
Anuel AA,2R21vXR83lH98kGeO99Y66,"afro house, bachata, bachata pop, colombian pop, dembow, electronic, hip hop, latin, pop, reggaeton, trap, trap latino, urbano latino",23,22
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,"bachata, bachata pop, latin, pop, reggaeton, trap latino, urbano latino",4,4
Calvin Harris,7CajNmpbOovFoOoasH2HaY,"edm, electronic, pop, r&b, soft pop",4,4
Sam Smith,2wY79sveU1sp5g7SokKOiI,"edm, electronic, pop, soft pop",7,2
Jessie Reyez,3KedxarmBCyFBevnqQHy3P,"edm, electronic, pop, soft pop",1,1
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,,27,3
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,"edm, electronic, k-pop, moombahton, pop",8,3
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,"electronic, moombahton, pop",5,5
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,"east coast hip hop, hardcore hip hop, hip hop, pop",11,6
Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,"colombian pop, latin, latin alternative, latin pop, pop, reggaeton, trap latino, urbano latino",8,7
Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,"electronic, emo rap, hip hop, melodic rap, moombahton",4,2
Diplo,5fMUXHkw8R8eOP2RNVYEZX,"art pop, country, dembow, electronic, hyperpop, latin, moombahton, pop, reggaeton, urbano latino",12,12
Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,"hip hop, melodic rap",1,0
Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,"hip hop, melodic rap, rap, southern hip hop, trap",6,6
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,"country, hip hop, pop, rap, soft pop, southern hip hop, trap",6,6
Daddy Yankee,4VMYDCV2IEDYJArk749S6m,"bachata, big room, colombian pop, dance, dancehall, dembow, edm, electro, electronic, electronica, hip hop, latin, moombahton, pop, reggaeton, traditional music, trap, trap latino, urbano latino",15,14
Tyga,5LHRHt1k9lMyONurDHEdrp,"dembow, edm, electronic, hip hop, hyphy, latin, melodic rap, r&b, reggaeton, trap, trap latino",18,17
Dean Lewis,3QSQFmccmX81fWCUSPTS7y,"edm, electronic, electronica, progressive house",5,1
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,"afrobeat, afrobeats, afropiano, afropop, afroswing, argentine trap, country, dancehall, drill, dubstep, east coast hip hop, edm, electro, electronic, grime, hip hop, latin, melodic rap, pop, r&b, rap, reggaeton, soft pop, traditional music, trap, trap latino, uk drill",27,22
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,"hip hop, melodic rap, pop, rap, soft pop, trap",16,8
Young Thug,50co4Is1HCEo8bhOyUWKpn,"afrobeats, afroswing, country, electronic, emo rap, grime, hip hop, melodic rap, pop, r&b, rap, soft pop, traditional music, trap",22,20
5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,,10,5
Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,"colombian pop, latin, latin pop, pop, reggaeton",5,5
Camilo,28gNT5KBp7IjEOQoevXf9N,"colombian pop, latin, latin pop, pop, reggaeton",5,5
6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,"hip hop, latin, melodic rap, rap, reggaeton, trap latino, urbano latino",7,7
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,"emo rap, hip hop, melodic rap, pop, rage rap, rap, soft pop",13,11
Becky G,4obzFoKoKRHIphyHzJ35G3,"argentine trap, bachata, bachata pop, hip hop, k-pop, k-rap, latin, pop, reggaeton, trap latino, urbano latino",6,6
Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,"dembow, latin, reggaeton, trap latino, urbano latino",1,1
Casper Magico,1fux65HMCBvfJHqlBc4Nno,"dembow, latin, reggaeton, trap latino, urbano latino",1,1
Darell,1TtXnWcUs0FCkaZDPGYHdf,"dembow, hip hop, latin, latin hip hop, reggaeton, trap, trap latino, urbano latino",6,6
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,"argentine trap, colombian pop, dembow, hip hop, latin, pop, reggaeton, trap, trap latino, urbano latino",17,17
Clean Bandit,6MDME20pz9RveH9rEXvrOM,,1,1
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,,1,1
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"hip hop, hyphy, rap",8,8
Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,,1,1
Brando,5uEeqYFuIChoWKy34jp8xE,,1,1
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,"edm, electronic, tropical house",6,2
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,"k-pop, pop",8,1
Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,"k-pop, pop",4,1
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"g-funk, gangster rap, hip hop, r&b, rap, trap, west coast hip hop",8,7
Zedd,2qxJFvFYMEDqd7ui6kSAcq,"country, edm, electronic, pop",5,5
Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,"country, edm, electronic",2,1
Grey,4lDBihdpMlOalxy1jkUbPl,"country, edm, electronic",2,2
Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,"colombian pop, latin, pop, reggaeton, trap latino, urbano latino",5,5
Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,"bachata, colombian pop, latin, latin pop, pop, reggaeton, urbano latino",8,6
Felipe Araújo,47uyFQHOD02S0lj9ptRpoB,"arrocha, country, latin, pagode, samba, sertanejo, sertanejo universitário",1,1
Ferrugem,5ZfBThYiIIhL7jHMG8gDB2,"arrocha, country, latin, pagode, samba, sertanejo, sertanejo universitário",1,1
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,"bachata, bachata pop, latin, pop, reggaeton, trap latino, urbano latino",1,1
DJ Luian,64aJYyrXljOodnUG6jvhRD,"bachata, bachata pop, dembow, hip hop, latin, pop, reggaeton, trap, trap latino, urbano latino",3,3
Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,"bachata, bachata pop, dembow, hip hop, latin, pop, reggaeton, trap, trap latino, urbano latino",3,3
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,pop,8,2
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,,2,0
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"afro house, drill, electronic, hip hop, latin, pop, rap, reggaeton, trap latino, urbano latino",12,11
Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,,2,2
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,,2,0
Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,"edm, electronic, pop, soft pop",5,4
Haze,77iZVjeYoYSl5P0K9mIiUE,"latin, reggaeton, trap latino, urbano latino",1,1
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"christmas, gospel, gospel r&b, hip hop, jazz, melodic rap, pop, r&b, rap, smooth jazz, southern hip hop, worship",14,8
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,"country, edm, electronic, future bass, melodic bass, tropical house",18,16
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,"art rock, classic rock, glam rock, rock",1,1
George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,,2,0
SZA,7tYKF4w9nC0nq9CsPZTHyP,"hip hop, pop, r&b, rap, west coast hip hop",7,7
Rita Ora,5CCwRZC6euC8Odo6y9X8jr,"big room, brazilian pop, dance, edm, electronic, funk, funk carioca, funk pop, hip hop, house, latin, latin pop, pagode baiano, pop, r&b, trance, tropical house",4,3
French Montana,6vXTefBL93Dj5IqAWq6OTv,"brooklyn drill, crunk, german hip hop, gnawa, hip hop, latin, melodic rap, memphis rap, rap, raï, traditional music, trap latino",8,8
Reik,0vR2qb8m9WHeZ5ByCbimq2,"colombian pop, latin, latin pop, pop, reggaeton, urbano latino",4,4
Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,"big room, dance, edm, electronic, house, trance, tropical house",3,3
Jack & Jack,1INuLZXjjVbcJRyWvD1iSq,"electronic, tropical house",1,1
Kygo,23fqKkggKUBHNkbKtXEls4,"electronic, tropical house",7,7
Sandro Cavazza,5JYo7gm2dkyLLlWHjxS7Dy,"electronic, tropical house",1,1
Lil Peep,2kCcBybjl3SAtIcwdWpUe3,"cloud rap, emo, emo pop, emo rap, hip hop, pop, pop punk, rock",2,2
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,"alternative r&b, hip hop, neo soul, r&b, rap, southern hip hop, west coast hip hop",7,6
MC L da Vinte,0lHB0Qc4pmD5RkTLlHeESo,"brazilian funk, funk, funk carioca, funk de bh, hip hop, r&b",1,1
MC Gury,6fOyYqdh6p0ZWLs9zUDoyt,"brazilian funk, funk, funk carioca, funk de bh, hip hop, r&b",1,1
NATTI NATASHA,1GDbiv3spRmZ1XdM1jQbT7,"argentine trap, bachata, big room, brazilian pop, colombian pop, dance, dancehall, edm, electro, electronic, electronica, funk, funk carioca, funk pop, hip hop, latin, latin pop, moombahton, pagode baiano, pop, r&b, reggaeton, traditional music, trap latino, urbano latino",6,6
James Arthur,4IWBUUAFIplrNtaOHcJPRM,"pop, soft pop",4,2
JENNIE,250b0Wlc5Vk0CoUsaCY84M,"k-pop, pop",1,0
TOTO,0PFtn5NtBbbUNbU9EAmIWF,"rock, soft rock",1,0
BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,"hip hop, memphis rap, rap",1,1
Silk City,2X97ZAqRKRMYFIDqtvGgGc,"electronic, moombahton, pop",1,1
Zé Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,"agronejo, arrocha, country, latin, sertanejo, sertanejo universitário",2,0
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,,1,0
Zion & Lennox,21451j1KhjAiaYKflxBjr1,"colombian pop, latin, latin alternative, pop, reggaeton, trap latino",2,2
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,"big room, dance, edm, electronic, house, trance, tropical house",3,3
Dzeko,5vQfv3s2Z2SRdPZKr82ABw,"big room, dance, edm, electronic, house, trance",1,1
Preme,0bdJZl7TDeiymDYzMJnVh2,"big room, dance, edm, electronic, house, trance",1,1
Lauv,5JZ7CnR6gTvEMKX4g70Amv,"k-pop, pop",11,6
KAROL G,790FomKkXshlbRYZFtlgla,"latin, reggaeton, trap latino, urbano latino",9,7
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,"emo rap, gangster rap, hip hop, italian trap, melodic rap, rage rap, west coast hip hop",29,15
Marília Mendonça,1yR65psqiazQpeM79CcGh8,"arrocha, brazilian pop, country, forró, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, sertanejo, sertanejo universitário",5,1
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,"edm, electronic, electronica, emo, emo pop, pop, pop punk, progressive house, rock",6,6
Ryan Lewis,4myTppRgh0rojLxx8RycOp,,1,1
Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,,1,1
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,,1,1
Márcia Fellipe,3OxZ4asD88P1lJJmLcXz4K,"arrocha, brazilian funk, brega, brega funk, country, forró, funk, hip hop, latin, piseiro, pop, r&b, sertanejo, sertanejo universitário",1,1
Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,"arrocha, brazilian funk, brega, brega funk, country, forró, funk, hip hop, latin, piseiro, pop, r&b, sertanejo, sertanejo universitário",2,2
Wesley Safadão,1AL2GKpmRrKXkYIcASuRFa,"arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,0
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,"bachata, big room, dance, dancehall, edm, electro, electronic, electronica, french house, future house, hip hop, latin, moombahton, reggaeton, traditional music, urbano latino",6,6
Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,"acoustic country, country, dance, edm, electronic, latin, pop country, reggaeton",9,6
Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,country,1,1
Bantu,6tt0iYnpHERj05WATWRiom,"afro house, electronic, latin, reggaeton, trap latino, urbano latino",1,1
Quavo,0VRj0yCOv2FXJNP47XQnx5,"hip hop, hyphy, rap",6,6
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"hip hop, latin, neo soul, pop, r&b, rap, reggaeton, soft pop, west coast hip hop",12,12
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"country, hip hop, latin, pop, r&b, rap, reggaeton, soft pop, southern hip hop, trap",13,12
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,"alternative r&b, drill, gospel, gospel r&b, hip hop, melodic rap, neo soul, new jack swing, pop, r&b, rap, soft pop, southern hip hop, trap, worship",16,15
Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,"acoustic country, country, edm, electronic, pop country",2,2
Little Mix,3e7awlrlDSwF3iM0WBjGMp,,2,1
Brendon Urie,6eYFryfcEu3QSq59D62wZQ,"emo, emo rap, hip hop, melodic rap, rock",4,4
Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,"emo rap, hip hop, melodic rap, rap, trap",7,3
DENNIS,6xlRSRMLgZbsSNd0BMobwy,"brazilian funk, brega funk, country, funk, funk carioca, funk melody, funk pop, hip hop, pop, r&b",2,2
MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,"brazilian funk, brazilian pop, country, funk, funk carioca, funk melody, funk pop, hip hop, latin, pagode baiano, pop, r&b",2,2
Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,"emo rap, hip hop, melodic rap",4,3
Wizkid,3tVQdUvClmAT7URs9V3rsp,"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, pop, r&b, rap, traditional music",2,2
Kyla,6TK7fjRPdy2GW2pJzNF23L,"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, pop, r&b, rap, traditional music",1,1
Rudimental,4WN5naL3ofxrVBgFpguzKo,,2,2
Jess Glynne,4ScCswdRlyA23odg9thgIO,,3,3
Dan Caplen,2U3FuHYvL3vhkbDAXm24Ep,,2,2
Normani,2cWZOOzeOm4WmBJRnD5R7I,"pop, soft pop",4,3
Thalia,23wEWD21D4TPYiJugoXmYb,"bachata, christmas, jazz, latin, latin pop, pop, reggaeton, urbano latino",2,2
Brytiago,00XhexlJEXQstHimpZN910,"dembow, hip hop, latin, latin hip hop, reggaeton, trap, trap latino, urbano latino",3,3
Eminem,7dGJo4pcD2V6oG8kP0tJRR,"east coast hip hop, hip hop, pop, rap, soft pop",5,5
Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,"hip hop, rap",2,2
Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"folk/acoustic, r&b, singer-songwriter",3,3
H.E.R.,3Y7RZ31TRPVadSFVy1o8os,"pop, r&b, soft pop",2,2
Future,1RyvyyTE3xzB2ZywiAwp0i,"emo rap, hip hop, melodic rap, rap, trap",21,7
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,"crunk, electronic, grime, hip hop, memphis rap, rap",3,2
Skepta,2p1fiYHYiXz9qi0JJyxBzN,"electronic, grime, hip hop, rap",1,1
KEVIN ROLDAN,1RBzGO6Nm3uyhUSxP7EDWO,"latin, reggaeton, trap latino, urbano latino",1,0
Earth Wind & Fire,4QQgXkCYTt3BlENzhyNETg,"disco, r&b",2,0
Sia,5WUlDfRSoLAfcVSX1WnrxN,"alternative hip hop, electronic, hip hop, moombahton",8,6
Labrinth,2feDdbD5araYcm6JhFHHw7,"electronic, moombahton",6,6
LSD,6IZ4ctovY9dl7bgHClAvKJ,"electronic, moombahton",5,5
Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"hip hop, melodic rap, rap",4,4
Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,"hip hop, melodic rap",4,3
Gabriel Diniz,3WQ1s2QFvL6crxBvrVhwzj,"arrocha, country, forró, latin, sertanejo, sertanejo universitário",2,0
Outkast,1G9G7WwrXka3Z1r7aIDjI7,"hip hop, southern hip hop",1,0
The Killers,0C0XlULifJtAgn6ZNCW2eu,"alternative rock, rock",2,0
a-ha,2jzc5TC5TVFLXQlBNiIUzE,"new wave, pop, rock, synthpop",1,0
Humberto & Ronaldo,1zEo6Fk1iaaOYFlFPBHCFn,"arrocha, brazilian funk, brega funk, country, funk, hip hop, latin, pop, r&b, sertanejo, sertanejo universitário",1,1
Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,"hip hop, melodic rap, rap, trap",6,4
Oasis,2DaxqgrOhkeH0fpeiQq2f4,"britpop, madchester, pop, rock",1,0
Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop,10,4
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,"banda, colombian pop, grupera, latin, mariachi, música mexicana, norteño, pop, pop urbano, ranchera, reggaeton",3,2
Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"edm, electronic, hip hop, melodic rap, rap, west coast hip hop",10,9
Bee Gees,1LZEQNv7sE11VDY3SdxQeN,"disco, r&b",1,0
MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,"brazilian funk, brega, brega funk, country, funk, funk carioca, funk melody, funk pop, hip hop, pop, r&b",5,4
Journey,0rvjqX7ttXeg3mTy8Xscbt,"album rock, classic rock, rock",1,0
Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,"agronejo, arrocha, country, latin, sertanejo, sertanejo universitário",2,0
Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,"german hip hop, german pop, hip hop, pop",19,14
SHAED,3KwmxIhSe9UTSEF37kwngR,,3,2
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,"acoustic country, country, edm, electronic, pop country",2,2
Alesso,4AVFqumd2ogHFlRbKIjp1t,"acoustic country, country, edm, electronic, latin pop, pop, pop country",2,2
WATT,4olE3I5QU0dvSR7LIpqTXc,"acoustic country, country, edm, electronic, pop country",1,1
Zac Efron,6U1dBXJhC8gXFjamvFTmHg,"classical, musicals",1,1
Zendaya,6sCbFbEjbYepqswM1vWjjs,"classical, musicals",2,2
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,"edm, electronic, electronica, emo, emo pop, pop, pop punk, progressive house, rock",6,6
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,,7,1
Keala Settle,7HV2RI2qNug4EcQqLbCAKS,"classical, musicals",1,1
The Greatest Showman Ensemble,63nv0hWWDob56Rk8GlNpN8,"classical, musicals",1,1
Elley Duhé,67MNhiAICFY6Pwc2YxCO0K,"edm, electronic",1,1
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"electro, electronic, french house, hip hop, melodic rap, r&b, rap",12,7
Jason Mraz,4phGZZrJZRo4ElhRtViYdl,"acoustic pop, pop, soft pop",1,0
Peter Manos,4K9aclpXgCPNFGEqRlFPal,,1,0
LX,10XY9PZCJKzUFzZOdtlQLU,"german hip hop, hip hop",1,1
Maxwell,0b62itBWBdLgiecXjXCqKC,"german hip hop, hip hop",2,2
Bonez MC,1aS5tqEs9ci5P9KD9tZWa6,"german hip hop, hip hop",2,2
Gzuz,5eioJDe26lOqkAMbuhzZYs,"german hip hop, hip hop",2,1
Sa4,5qZLYtTL3ldN6Uw7OXHESR,"german hip hop, hip hop",1,1
Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,"emo, metal, metalcore, post-hardcore, rock, screamo",2,0
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"edm, electronic, hip hop, latin, r&b, rap, reggaeton",10,9
Miguel,360IAlyVv4PCEVjgyMZrxK,"edm, electronic, r&b",1,1
Fedez,3pgCLfNbw5ozIfoNsvDU7i,"hip hop, italian trap, melodic rap",1,1
Tedua,1AgAVqo74e2q4FVvg0xpT7,"hip hop, italian trap, melodic rap",2,2
Winona Oak,3XC57xz74X3xUi1hv4mge1,,1,1
Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,"pop, soft pop",9,0
Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,,1,1
Rag'n'Bone Man,4f9iBmdUOhQWeP7dcAn1pf,"edm, electronic",1,1
Shindy,5j21TGkrNEAJe3gG9VlS34,"german hip hop, german pop, hip hop, pop",7,2
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,pop,18,2
Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"edm, electronic",3,3
Lauren Jauregui,3J0BpFVUc9LeOIVeN5uNhU,,1,0
Micro TDH,1aWJsBQa67l72j1VT3D6Ow,"colombian pop, latin, pop, pop urbano, reggaeton",1,1
Coez,5dXlc7MnpaTeUIsHLVe3n4,"hip hop, indie, italian trap, rock",2,1
Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,,1,0
NOTD,5jAMCwdNHWr7JThxtMuEyy,"electronic, tropical house",1,1
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,"electronic, tropical house",1,1
Captain Cuts,0rlKkLkpsCnJbZethGBfAk,"electronic, tropical house",1,1
Georgia Ku,5mYakBbBzPMQTfkVMIgiDM,"electronic, tropical house",1,1
MERO,5wyWp867LWGjFmYZXVSFnZ,"german hip hop, hip hop, turkish hip hop",14,5
Logic,4xRYI6VqpkE3UwrDrAZL8L,"crunk, edm, electronic, hip hop, memphis rap, rap, southern hip hop, trap",18,10
James Blake,53KwLdlmrlCelAZMaLVZqU,"hip hop, rap",2,2
Luchè,3yiEJ9SByXZMXTwaKdVFN4,"canzone napoletana, folk/acoustic, hip hop, italian trap, neomelodico, traditional music, trap",2,2
Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,"canzone napoletana, folk/acoustic, hip hop, italian trap, neomelodico, traditional music, trap",6,5
Mustard,0YinUQ50QDB7ZxSCLyQ40k,"hip hop, hyphy, melodic rap, rage rap, rap, trap",5,5
Migos,6oMuImdp5ZcFhWP0ESe6mG,"hip hop, trap",3,3
