Artist,Genres,num_hits,num_collab_hits
KEVVO,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Bryant Myers,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Lyanno,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
GIVĒON,"hip hop, r&b, rap",1,1
Fivio Foreign,"brooklyn drill, drill, hip hop, melodic rap, new york drill, pop, rap, uk drill",2,2
Sosa Geek,"brooklyn drill, drill, hip hop, new york drill, pop, rap, uk drill",1,1
Banda MS de Sergio Lizárraga,"banda, corrido, g-funk, gangster rap, grupera, hip hop, latin, música mexicana, norteño, rap, west coast hip hop",1,1
Snoop Dogg,"banda, corrido, g-funk, gangster rap, grupera, hip hop, latin, música mexicana, norteño, rap, west coast hip hop",1,1
mgk,"hip hop, melodic rap",13,7
StaySolidRocky,"hip hop, melodic rap",4,2
Luke Combs,"alt country, americana, country",5,2
IU,"k-ballad, k-pop, pop",1,1
Adele,"pop, soft pop",1,0
Young T & Bugsey,"afroswing, drill, electronic, grime, hip hop, pop, traditional music, uk drill",1,1
Headie One,"afroswing, drill, electronic, grime, hip hop, pop, rap, traditional music, uk drill",4,4
6ix9ine,,8,3
Lil Tjay,"brooklyn drill, drill, hip hop, melodic rap, new york drill, pop, uk drill",3,2
Haftbefehl,"german hip hop, german pop, hip hop, pop",2,2
Bazzazian,"german hip hop, german pop, hip hop, pop",1,1
Dark Polo Gang,"hip hop, italian trap, trap",1,1
Lazza,"hip hop, italian trap, trap",1,1
Salmo,"hip hop, italian trap, trap",2,2
Joel Corry,"afrobeat, afrobeats, afropiano, afropop, afroswing, dance pop, dancehall, electronic, grime, pop, r&b, soft pop, traditional music, uk drill",2,2
The Killers,"alternative rock, rock",3,0
Don Omar,"latin, reggaeton, trap latino, urbano latino",1,1
Zion & Lennox,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",2,2
Yandel,"latin, reggaeton, trap latino, urbano latino",3,3
Gabriela,"latin, reggaeton, trap latino, urbano latino",1,1
Murda Beatz,,1,1
Sleepy Hallow,"brooklyn drill, hip hop, new york drill",2,2
Fousheé,"brooklyn drill, hip hop, new york drill",3,2
Natalie Taylor,,1,0
S1mba,"afroswing, traditional music",2,2
DTG,"afroswing, traditional music",1,1
John Martin,"edm, electronic, electronica, progressive house",1,1
KC Rebell,"german hip hop, german pop, hip hop, pop",6,6
Summer Cem,"german hip hop, hip hop",6,6
Charlie Puth,"pop, soft pop",3,2
Nio Garcia,"electronic, latin, neoperreo, reggaeton, reggaeton chileno, rkt, trap latino, urbano latino",2,2
Brray,"electronic, latin, neoperreo, reggaeton, reggaeton chileno, rkt, trap latino, urbano latino",2,2
Juanka,"electronic, hip hop, latin, latin hip hop, neoperreo, reggaeton, reggaeton chileno, rkt, trap latino, urbano latino",3,3
Pashanim,"german hip hop, hip hop",1,0
jxdn,"pop punk, rock",1,0
Jason Mraz,"acoustic pop, pop, soft pop",1,0
Vance Joy,"folk pop, pop",1,0
Agust D,"easy listening, hip hop, k-pop, k-rap, pop, soundtrack",10,4
RM,"hip hop, k-pop, k-rap, pop",1,1
MAX,"hip hop, k-pop, k-rap, pop",2,2
NiiHWA,"hip hop, k-pop, k-rap, pop",1,1
Valerie Broussard,"electronic, tropical house",2,2
Kim Jong Wan of NELL,"easy listening, hip hop, k-pop, k-rap, pop, soundtrack",1,1
Nechie,"hip hop, melodic rap",1,1
Morat,"colombian pop, latin, latin pop, pop, reggaeton",1,1
Sebastian Yatra,"colombian pop, latin, latin pop, pop, reggaeton",3,3
Aiyana-Lee,"r&b, retro soul",1,1
Jeremih,,1,1
Alexander 23,,1,0
BLACKPINK,"art pop, k-pop, pop",14,5
Elton John,"art pop, pop",3,2
Kim Petras,"electronic, tropical house",1,1
Enrique Iglesias,"latin, latin pop, pop, reggaeton, trap latino, urbano latino",1,1
Tego Calderón,"hip hop, latin, latin hip hop, reggaeton, trap latino, urbano latino",1,1
Tierra Whack,"alternative r&b, hip hop, r&b, rap",1,1
A$AP Rocky,"alternative r&b, hip hop, r&b, rap",1,1
KALIM,"german hip hop, hip hop, turkish hip hop",1,1
Travis Barker,"latin, rap rock, reggaeton, rock, trap latino, urbano latino",1,1
MERO,"german hip hop, hip hop, turkish hip hop",2,1
Niack,"brazilian funk, brega funk, funk, hip hop, pop, r&b",3,3
RAYE,,1,1
TWICE,"k-pop, pop",4,0
Kendrick Lamar,"east coast hip hop, hip hop, west coast hip hop",4,3
James Brown,"funk, motown, r&b, soul",2,0
The Game,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
2 Chainz,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
Diddy,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
Fabolous,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
Wale,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
DJ Khaled,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",3,3
Swizz Beatz,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
Yo Gotti,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
Curren$y,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
JasonMartin,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
King Pharaoh,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
TGT,"east coast hip hop, gangster rap, hip hop, hyphy, memphis rap, rap, southern hip hop, west coast hip hop",1,1
Killer Mike,"alternative hip hop, experimental hip hop, hip hop, southern hip hop",2,1
2Pac,"g-funk, gangster rap, hip hop, west coast hip hop",1,0
Ludacris,"crunk, hip hop, r&b, rap, southern hip hop",2,2
VIC MENSA,,1,0
Harry Nach,"chilean mambo, chilean trap, hip hop, latin, mambo, reggaeton chileno",3,0
RIN,"cloud rap, german hip hop, hip hop",1,0
Run The Jewels,"alternative hip hop, experimental hip hop, hip hop, southern hip hop",1,1
El-P,"alternative hip hop, experimental hip hop, hip hop, southern hip hop",1,1
Zack De La Rocha,"alternative hip hop, experimental hip hop, hip hop, southern hip hop",1,1
Pharrell Williams,"alternative hip hop, east coast hip hop, experimental hip hop, hip hop, r&b, rap, southern hip hop",3,3
Tedua,"hip hop, italian trap, trap",1,1
Chris Nolan,"hip hop, italian trap, trap",1,1
AVA,"hip hop, italian trap, trap",1,1
Capo Plaza,"hip hop, italian trap, trap",1,1
Bosh,"hip hop, pop urbaine",1,0
Jarabe De Palo,"latin, latin alternative, latin rock, rock, rock en español",1,0
Tyla Yaweh,"hip hop, melodic rap",2,2
The Kid LAROI,"edm, electronic, emo rap, hip hop, melodic rap",15,9
Rowdy Rebel,"brooklyn drill, drill, hip hop, new york drill",2,2
CÉLINE,"german hip hop, german pop, hip hop, pop, turkish hip hop",1,1
Shablo,"canzone napoletana, folk/acoustic, hip hop, italian trap, neomelodico, traditional music, trap",1,1
Geolier,"canzone napoletana, folk/acoustic, hip hop, italian trap, neomelodico, traditional music, trap",1,1
Sfera Ebbasta,"arabic rap, canzone napoletana, edm, electro house, electronic, folk/acoustic, hip hop, italian trap, latin, melodic rap, moombahton, moroccan pop, neomelodico, pop, rap, reggaeton, traditional music, trap",15,8
Nea,"electronic, tropical house",1,1
Felix Jaehn,"electronic, tropical house",1,1
Conkarah,"jazz, nz reggae, r&b, reggae",1,1
Shaggy,"jazz, nz reggae, r&b, reggae",1,1
DJ Fle,"jazz, nz reggae, r&b, reggae",1,1
Jawsh 685,"k-pop, pop",3,3
Jason Derulo,"electronic, k-pop, latin, moombahton, pop, shatta",5,4
Passenger,"folk pop, pop",1,0
Peach Tree Rascals,,1,0
Wallows,"bedroom pop, indie, pop, rock",1,1
Clairo,"bedroom pop, indie, pop, rock",2,1
Pablo Alborán,"colombian pop, latin pop, pop",1,1
Zoe Wees,,1,0
Bozza,"german hip hop, hip hop",2,2
Markim WF,"brazilian funk, brega funk, funk, hip hop, pop, r&b",2,2
Bilal Wahib,,1,0
Curtis Waters,,3,3
Harm Franklin,,3,3
Irama,,1,0
Jay Wheeler,"latin, reggaeton, trap latino, urbano latino",1,1
DJ Nelson,"latin, reggaeton, trap latino, urbano latino",1,1
Jamule,"german hip hop, hip hop",2,2
Bring Me The Horizon,"emo, metal, metalcore, post-hardcore, rock, screamo",5,2
ZAAC,"brazilian funk, brazilian pop, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b",1,1
Aya Nakamura,"french pop, hip hop, latin, pop, pop urbaine, reggaeton, urbano latino",3,2
Tom Gregory,"electronic, slap house",1,1
Boomdabash,,1,1
Alessandra Amoroso,,1,1
Oasis,"britpop, madchester, pop, rock",1,0
iann dior,"hip hop, latin, melodic rap, reggaeton",4,4
Kanye West,"alternative r&b, art pop, dubstep, edm, electro, electronic, hip hop, pop, r&b, rage rap, rap",3,3
WILLOW,,1,0
Juanfran,"flamenco urbano, latin",1,0
50 Cent,"brooklyn drill, drill, east coast hip hop, hip hop, melodic rap, new york drill",1,1
Ty Dolla $ign,"alternative r&b, art pop, dubstep, edm, electro, electronic, hip hop, pop, r&b, rap",6,6
FKA twigs,"alternative r&b, art pop, dubstep, edm, electro, electronic, hip hop, pop, r&b, rap",1,1
Skrillex,"alternative r&b, art pop, dubstep, edm, electro, electronic, hip hop, pop, r&b, rap",1,1
King Combs,"brooklyn drill, drill, hip hop, new york drill",1,1
Boef,,1,1
Numidia,,1,1
Don Q,"hip hop, melodic rap",1,1
Lynyrd Skynyrd,"classic rock, rock, southern rock",1,0
Miley Cyrus,pop,14,3
Earth,"disco, r&b",1,1
Wind & Fire,"disco, r&b",1,1
Eagles,"classic rock, rock, soft rock",2,0
Red Velvet - IRENE & SEULGI,"k-pop, pop",1,0
Dixie,,2,1
ATR Son Son,,1,1
Wes,"electronic, tropical house",1,1
De La Ghetto,"brazilian pop, colombian pop, dance, edm, electronic, funk, funk carioca, funk pop, hip hop, latin, latin pop, pagode baiano, pop, r&b, reggaeton, trap latino, urbano latino",2,2
YG,"hip hop, hyphy, west coast hip hop",2,1
Tate McRae,,1,0
MNEK,"dance pop, pop",1,1
Tina Turner,"electronic, tropical house",1,1
Jasmine Thompson,"edm, electronic",1,1
Danna Paola,"colombian pop, latin, pop, reggaeton",2,2
Chael Produciendo,"dembow, latin, reggaeton, urbano latino",1,1
One Direction,,20,0
JEON SOMI,"k-pop, pop",1,0
Bon Iver,"folk/acoustic, indie folk",2,2
Logic,,10,0
Trueno,"argentine trap, hip hop, latin, trap latino, urbano latino",2,2
Nicki Nicole,"argentine trap, hip hop, latin, trap latino, urbano latino",1,1
Bizarrap,"argentine trap, hip hop, latin, latin hip hop, trap latino, urbano latino",2,2
Taiu,"argentine trap, hip hop, latin, trap latino, urbano latino",2,2
TATOOL,"argentine trap, hip hop, latin, trap latino, urbano latino",2,2
Clueso,"german hip hop, german pop, hip hop, pop",1,1
Sonus030,"german hip hop, hip hop, turkish hip hop",3,3
Ski Mask The Slump God,,1,0
KITSCHKRIEG,"dancehall, electronic, german hip hop, hip hop, r&b, ragga, reggae, riddim, soca, traditional music",2,2
Vybz Kartel,"dancehall, electronic, german hip hop, hip hop, r&b, ragga, reggae, riddim, soca, traditional music",1,1
Two Maloka,"brazilian funk, brega funk, funk, hip hop, pop, r&b",1,1
DJ Léo da 17,"brazilian funk, brega funk, funk, hip hop, pop, r&b",1,1
AC/DC,"classic rock, hard rock, rock, rock and roll",4,0
WOS,"argentine trap, hip hop",1,1
Evlay,"argentine trap, hip hop",1,1
Puri,"electronic, latin, moombahton, shatta",1,1
Jhorrmountain,"electronic, latin, moombahton, shatta",1,1
A$AP Ferg,"hip hop, rap",1,1
MadeinTYO,"hip hop, rap",1,1
BØRNS,,1,0
Rocco Hunt,"canzone napoletana, folk/acoustic, neomelodico, traditional music",1,1
Ana Mena,"canzone napoletana, folk/acoustic, neomelodico, traditional music",1,1
Jonas Esticado,"arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,0
Saweetie,r&b,3,2
David Guetta,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",3,3
HUMAN(X),"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",1,1
Sofía Reyes,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",1,1
Abraham Mateo,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",1,1
Manuel Turizo,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",3,2
Thalia,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",1,1
Maejor,"colombian pop, dance, edm, electronic, latin, latin pop, pop, reggaeton, trap latino, urbano latino",1,1
Aminé,,1,0
Glass Animals,,2,0
SFR,"german hip hop, hip hop",0,0
twocolors,,1,0
Labrinth,,1,0
Super Yei,"chilean mambo, chilean trap, hip hop, latin, reggaeton, trap latino",1,1
Sammy,"chilean mambo, chilean trap, hip hop, latin, reggaeton, trap latino",1,1
Jone Quest,"chilean mambo, chilean trap, hip hop, latin, reggaeton, trap latino",1,1
Towy,"chilean mambo, chilean trap, hip hop, latin, reggaeton, trap latino",1,1
Osquel,"chilean mambo, chilean trap, hip hop, latin, reggaeton, trap latino",1,1
Beltito,"chilean mambo, chilean trap, hip hop, latin, reggaeton, trap latino",1,1
Sammy & Falsetto,"chilean mambo, chilean trap, hip hop, latin, reggaeton, trap latino",1,1
Jay Rock,"hip hop, west coast hip hop",1,1
Morgan Wallen,country,4,0
Madonna,"hip hop, pop",1,1
Missy Elliott,"hip hop, pop",1,1
The Blessed Madonna,"hip hop, pop",1,1
Alicia Keys,"neo soul, r&b",1,1
Linkin Park,"alternative metal, metal, nu metal, rap metal, rock",2,0
BANNERS,,1,0
The Neighbourhood,,2,0
Jerry Di,"latin, reggaeton",1,0
Kofs,"chicha, hip hop, latin, pop urbaine",2,2
Soso Maness,"chicha, hip hop, latin, pop urbaine",2,2
Elams,"chicha, hip hop, latin, pop urbaine",2,2
SCH,"chicha, hip hop, latin, pop urbaine",2,2
Naps,"chicha, hip hop, latin, pop urbaine",2,2
Solda,"chicha, hip hop, latin, pop urbaine",2,2
Houari,"chicha, hip hop, latin, pop urbaine",2,2
13 Organisé,"chicha, hip hop, latin, pop urbaine",2,2
CRO,"german hip hop, german pop, hip hop, pop",1,1
AJ Tracey,"drill, electronic, grime, hip hop, pop, uk drill",2,2
Bausa,"german hip hop, hip hop",1,1
Kim Loaiza,"classical, space music",1,1
Jd Pantoja,"classical, space music",1,1
JAY-Z,"east coast hip hop, hip hop, rap",1,1
Lukas Graham,,1,1
Clean Bandit,,1,1
KHEA,"argentine trap, bachata, bachata pop, hip hop, latin, merengue, pop, trap, trap latino",1,1
Lenny Santos,"argentine trap, bachata, bachata pop, hip hop, latin, merengue, pop, trap, trap latino",1,1
Manu Gavassi,"brazilian funk, brazilian pop, funk pop, hip hop, latin, pagode, pop",1,1
Gloria Groove,"brazilian funk, brazilian pop, funk pop, hip hop, latin, pagode, pop",1,1
Bea Miller,"k-pop, pop",2,1
K/DA,"c-pop, chinese hip hop, chinese r&b, hip hop, k-pop, mandopop, pop, r&b",2,2
(G)I-DLE,"c-pop, chinese hip hop, chinese r&b, hip hop, k-pop, mandopop, pop, r&b",2,2
Wolftyla,"k-pop, pop",1,1
League of Legends,"c-pop, chinese hip hop, chinese r&b, hip hop, k-pop, mandopop, pop, r&b",2,2
Cordae,"hip hop, melodic rap",1,1
Nipsey Hussle,"hip hop, hyphy, west coast hip hop",3,3
Jaden,,1,1
Ir Sais,"kizomba, latin, reggaeton, trap latino, urbano latino",1,1
WhoHeem,,2,0
Lil Peep,"cloud rap, emo rap, hip hop",1,0
YUNGBLUD,"emo, metal, metalcore, post-hardcore, rock, screamo",2,2
Hozier,,1,0
The Neptunes,r&b,1,1
Akon,,1,1
RBD,"latin pop, pop",9,9
Anahí,"latin pop, pop",9,9
Dulce María,"latin pop, pop",9,9
Maite Perroni,"latin pop, pop",9,9
Christian Chávez,"latin pop, pop",9,9
Christopher von Uckermann,"latin pop, pop",9,9
Alfonso Herrera,"latin pop, pop",9,9
Cosculluela,"electronic, hip hop, latin, latin hip hop, neoperreo, reggaeton, reggaeton chileno, rkt, trap latino, urbano latino",1,1
salem ilese,,1,0
Master KG,"afrobeats, amapiano, electronic, gqom, r&b, traditional music",1,1
Nomcebo Zikode,"afrobeats, amapiano, electronic, gqom, r&b, traditional music",1,1
Os Barões Da Pisadinha,"agronejo, arrocha, brega, country, forró, latin, piseiro, sertanejo, sertanejo universitário, tecnobrega",5,1
Mc Jacaré,"brazilian funk, brega funk, electronic, funk, funk carioca, hip hop, pop, r&b, trap funk",1,0
Money Man,,1,1
Vedo,,1,0
Maxwell,"german hip hop, hip hop",1,1
Matuê,"brazilian hip hop, brazilian trap, electronic, hip hop, trap, trap funk",3,0
K4mo,"afrobeat, afrobeats, afropop, afroswing, alté, azonto, dancehall, electronic, hiplife, moombahton, pop, r&b, traditional music",1,1
Freeze corleone,"drill, hip hop",1,0
Ofenbach,,1,1
Quarterhead,,1,1
Norma Jean Martine,,1,1
Alonestar,"bassline, electronic, piano house, pop, soft pop, uk garage",1,0
Rick Live,"bassline, electronic, piano house, pop, soft pop, uk garage",0,0
Ritt Momney,"bedroom pop, pop",2,0
Stray Kids,"k-pop, pop",1,0
Lele Pons,"latin, reggaeton",1,1
Guaynaa,"colombian pop, latin, pop, reggaeton",2,2
Ashnikko,,1,0
Damso,"afrobeat, afrobeats, hip hop, latin, pop urbaine, r&b, rhumba, traditional music",13,3
Hamza,"hip hop, pop urbaine",1,1
Donna Summer,"disco, electronic, hi-nrg, r&b, tropical house",1,1
Lous and The Yakuza,"hip hop, pop urbaine",1,1
Keith Urban,country,1,1
P!nk,country,1,1
Fally Ipupa,"afrobeat, afrobeats, hip hop, latin, pop urbaine, r&b, rhumba, traditional music",1,1
Amanda Shires,"alt country, americana, country",2,2
Gentleman,"dancehall, electronic, german hip hop, hip hop, pop, r&b, ragga, reggae, roots reggae, traditional music, turkish hip hop, turkish pop",1,1
Ezhel,"dancehall, electronic, german hip hop, hip hop, pop, r&b, ragga, reggae, roots reggae, traditional music, turkish hip hop, turkish pop",2,1
Maiara & Maraisa,"arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,1
Ultimo,,1,0
M.I.A.,"hip hop, melodic rap, rap, trap",1,1
Omar Apollo,"bedroom pop, pop",1,1
rei brown,,1,1
Jennifer Lopez,"latin, reggaeton, urbano latino",1,1
LX,"german hip hop, hip hop",1,1
Fleetwood Mac,"classic rock, rock, soft rock",2,0
Rogerinho,"arrocha, brega, brega funk, country, forró, funk, latin, pagode baiano, piseiro, pop, r&b",1,0
Dilsinho,"agronejo, arrocha, country, latin, pagode, piseiro, samba, sertanejo, sertanejo universitário",1,1
Metro Boomin,"hip hop, melodic rap, rap, trap",15,15
Bryson Tiller,"hip hop, r&b, rap",10,1
BLOODY VINYL,"hip hop, italian trap",1,1
Slait,"hip hop, italian trap",1,1
MILES,"hip hop, italian trap",1,1
Taxi B,"hip hop, italian trap",1,1
Greg Willen,"hip hop, italian trap",1,1
Los Legendarios,"latin, reggaeton, trap latino, urbano latino",1,1
Van Halen,"classic rock, glam metal, hard rock, metal, rock",6,0
Bebe Rexha,,1,1
USHER,"crunk, edm, electronic, hip hop, r&b, slap house, southern hip hop",2,2
Lil Jon,"crunk, hip hop, r&b, southern hip hop",1,1
Lana Del Rey,,1,0
Paloma Mami,"chilean trap, electronic, hip hop, latin, moombahton, reggaeton chileno",1,1
Nelly Furtado,,1,1
Timbaland,,1,1
CORPSE,"dark trap, hip hop",1,1
Savage Ga$p,"dark trap, hip hop",1,1
Alessia Cara,"electronic, moombahton",2,1
Cali Y El Dandee,"colombian pop, latin, pop, reggaeton",1,1
HVME,"electronic, slap house",1,0
Tiësto,"big room, dance, edm, electronic, house, trance",1,0
Octavian,"afroswing, electronic, grime, traditional music",1,1
Skepta,"afroswing, brooklyn drill, drill, electronic, grime, hip hop, new york drill, traditional music",2,2
CJ,"dembow, latin",2,0
DDG,,1,1
Blueface,,1,1
Pink Sweat$,,2,0
Lexie Liu,"c-pop, chinese hip hop, chinese r&b, hip hop, k-pop, mandopop, pop, r&b",1,1
Jaira Burns,"c-pop, chinese hip hop, chinese r&b, hip hop, k-pop, mandopop, pop, r&b",1,1
Seraphine,"c-pop, chinese hip hop, chinese r&b, hip hop, k-pop, mandopop, pop, r&b",1,1
Angèle,"chanson, easy listening, french pop, pop, variété française",1,1
Busta Rhymes,"east coast hip hop, hip hop, west coast hip hop",1,1
Dermot Kennedy,,1,1
Michael Jackson,,2,0
Azet,"german hip hop, hip hop",1,1
Nova Twins,"emo, metal, metalcore, post-hardcore, rock, screamo",1,1
Becky G,"latin, reggaeton, trap latino, urbano latino",1,1
Ray Parker Jr.,,1,0
Bobby  Boris  Pickett,,0,0
The Crypt-Kickers,,1,1
The Citizens of Halloween,,1,0
Rockwell,,1,0
Blue Öyster Cult,"classic rock, hard rock, rock",1,0
Stevie Wonder,"motown, r&b, soul",2,0
The Cranberries,,1,0
Eurythmics,"new wave, pop, rock, synthpop",1,1
Annie Lennox,"new wave, pop, rock, synthpop",1,1
Dave Stewart,"new wave, pop, rock, synthpop",1,1
Mariah Carey,"christmas, jazz, pop",4,1
Douglas & Vinicius,"arrocha, brega, brega funk, country, funk, latin, piseiro, pop, r&b, sertanejo, sertanejo universitário",1,1
MC Bruninho,"arrocha, brega, brega funk, country, funk, latin, piseiro, pop, r&b, sertanejo, sertanejo universitário",1,1
Xand Avião,"agronejo, arrocha, brega, country, forró, latin, piseiro, sertanejo, sertanejo universitário, tecnobrega",1,1
grandson,,1,0
C. Tangana,"flamenco, flamenco pop, flamenco urbano, latin, pop",1,1
Niño de Elche,"flamenco, flamenco pop, flamenco urbano, latin, pop",1,1
La Húngara,"flamenco, flamenco pop, flamenco urbano, latin, pop",1,1
System Of A Down,"alternative metal, metal, nu metal, rap metal, rock",2,0
King Von,"drill, hip hop",2,1
Wham!,"christmas, jazz",1,0
Michael Bublé,"christmas, classical, country, easy listening, electro swing, jazz, musicals, swing music",13,4
Brenda Lee,"christmas, jazz",2,0
Bobby Helms,"christmas, jazz",2,0
Andy Williams,"christmas, jazz",2,0
Kelly Clarkson,"christmas, country, jazz",2,1
Arctic Monkeys,"garage rock, indie, rock",2,0
Ángela Aguilar,"banda, grupera, latin, mariachi, música mexicana, norteño, ranchera",1,1
Sean Kingston,,1,1
Marracash,"hip hop, italian trap, trap",1,1
Guè,"hip hop, italian trap, trap",1,1
7ari,"arabic rap, edm, electro house, electronic, hip hop, italian trap, moroccan pop, pop, trap",1,1
Steve Aoki,"arabic rap, edm, electro house, electronic, hip hop, italian trap, moroccan pop, pop, trap",1,1
Nuka,,1,1
Dean Martin,"adult standards, big band, christmas, easy listening, jazz, swing music",4,0
The Ronettes,"christmas, jazz",3,0
José Feliciano,"bolero, christmas, jazz, latin",2,0
Frank Sinatra,"adult standards, big band, christmas, easy listening, jazz, swing music, vocal jazz",4,1
B. Swanson Quartet,"adult standards, big band, christmas, easy listening, jazz, swing music, vocal jazz",1,1
Band Aid,"christmas, jazz",1,0
Chris Rea,"christmas, jazz",1,0
Paul McCartney,,2,0
John Lennon,"christmas, jazz",1,1
Yoko Ono,"christmas, jazz",1,1
Migrantes,"cuarteto, cumbia, latin, rkt",1,1
Alico,"cuarteto, cumbia, latin, rkt",1,1
Ricky Montgomery,,1,0
347aidan,,1,0
Porky Slim,,1,0
Boza,"latin, reggaeton, urbano latino",1,0
Nat King Cole,"adult standards, christmas, easy listening, jazz, vocal jazz",3,0
ABRA,"alternative r&b, latin, r&b, reggaeton, trap latino, urbano latino",1,1
Trio Vegabajeño,"bolero, latin",1,0
Billy Idol,,1,1
Burl Ives,"christmas, jazz",2,0
Shakin' Stevens,"christmas, jazz, rock, rockabilly",1,0
Bing Crosby,"big band, christmas, easy listening, jazz, swing music",7,2
Ken Darby Singers,"christmas, jazz",1,1
John Scott Trotter & His Orchestra,"christmas, jazz",1,1
The Pogues,"celtic, celtic rock, christmas, folk punk, folk/acoustic, jazz, rock, traditional music",1,1
Kirsty MacColl,"celtic, celtic rock, christmas, folk punk, folk/acoustic, jazz, rock, traditional music",1,1
Brett Eldredge,"christmas, country, jazz",2,2
Perry Como,"adult standards, christmas, easy listening, jazz",2,1
The Fontane Sisters,"adult standards, christmas, easy listening, jazz",1,1
Mitchell Ayres & His Orchestra,"adult standards, christmas, easy listening, jazz",1,1
The Jackson 5,"christmas, jazz, motown, r&b",2,0
Daryl Hall & John Oates,"rock, soft rock",1,0
Britney Spears,pop,1,0
Elvis Presley,"rock, rock and roll, rockabilly",2,0
Studio Killers,,1,0
Darlene Love,"christmas, jazz",2,0
Kylie Minogue,"dance pop, pop",1,0
Chuck Berry,"rock, rock and roll, rockabilly",1,0
Gwen Stefani,country,1,1
Blake Shelton,country,1,1
Marvin Divine,,1,0
NATHY PELUSO,"argentine trap, hip hop, latin, latin hip hop, trap latino, urbano latino",1,1
Leona Lewis,,1,0
Liz Gillies,"christmas, jazz, pop",1,1
John Williams,"easy listening, soundtrack",1,0
Eartha Kitt,"christmas, easy listening, exotica, jazz",1,1
Henri René and His Orchestra,"christmas, easy listening, exotica, jazz",1,1
Pentatonix,"christmas, jazz",2,0
HAIM,,1,1
The National,"indie rock, rock",1,1
Phoebe Bridgers,,2,2
Petter Ferraz,"arrocha, brega, brega funk, country, forró, piseiro, pop",1,1
Menor Nico,"arrocha, brega, brega funk, country, forró, piseiro, pop",1,1
Jennifer Hudson,"christmas, jazz, pop",1,1
Wilbur Soot,,1,0
DJ Premier,"east coast hip hop, hip hop, rap",1,1
Dr. Dre,"g-funk, gangster rap, hip hop, rap, west coast hip hop",1,1
Sly Pyper,"g-funk, gangster rap, hip hop, rap, west coast hip hop",1,1
Andrew Andraos,,1,1
Esprit Ange Andraos,,1,1
The Beach Boys,"baroque pop, pop",1,0
Bruce Springsteen,,1,1
Pabllo Vittar,"brazilian pop, country, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, tecnobrega",1,1
Donny Hathaway,"r&b, soul",1,0
Tony Bennett,"adult standards, big band, christmas, easy listening, jazz, vocal jazz",1,0
*NSYNC,,1,0
Melanie Thornton,"christmas, jazz",1,0
The Puppini Sisters,"christmas, easy listening, electro swing, jazz, swing music",1,1
Bryan Adams,,1,0
Slade,"christmas, glam rock, jazz, rock",1,0
Ella Fitzgerald,"big band, blues, christmas, easy listening, jazz, jazz blues, swing music, vocal jazz",2,0
Judy Garland,"christmas, jazz",1,0
Boney M.,"disco, r&b",1,0
Cliff Richard,"christmas, jazz",1,0
Pretenders,,1,0
Gene Autry,"christmas, jazz",1,0
Wizzard,"christmas, glam rock, jazz, rock",1,0
Shania Twain,"christmas, country, jazz",1,1
Vince Guaraldi Trio,"christmas, jazz",2,0
The Andrews Sisters,"big band, christmas, easy listening, jazz, swing music",1,1
Otis Redding,"blues, motown, r&b, soul, soul blues",1,0
Atlantic Holiday,"christmas, country, jazz",1,1
Céline Dion,variété française,1,0
Train,"pop, soft pop",1,0
