Artist,Genres,num_hits,num_collab_hits
CNCO,"latin, reggaeton, urbano latino",4,3
DRAM,"edm, electronic, r&b",3,3
Lil Yachty,"edm, electronic, hip hop, trap",8,8
Mike Posner,,2,2
Seeb,"pop, soft pop",3,3
J Balvin,"bachata, bachata pop, brazilian funk, brazilian pop, dancehall, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b, rap, reggaeton, traditional music, trap latino, urbano latino",14,12
Pharrell Williams,"edm, electronic, hip hop, latin, melodic rap, pop, rap, reggaeton, trap, west coast hip hop",8,7
BIA,"latin, reggaeton",1,1
Sky Rompiendo,"latin, reggaeton",1,1
Rihanna,"edm, electronic, hip hop, r&b, rap, west coast hip hop",10,8
Fifth Harmony,"hip hop, pop, rap, southern hip hop, trap",8,4
Ty Dolla $ign,"hip hop, hyphy, pop, r&b, rap, southern hip hop, trap",12,12
Alessia Cara,"edm, electronic",5,4
Ricky Martin,"latin, latin pop, pop, reggaeton, urbano latino",1,1
The Vamps,"electronic, tropical house",3,3
Matoma,"electronic, tropical house",2,2
Jonas Blue,"afrobeats, afroswing, alté, electronic, r&b, traditional music, tropical house",9,9
RAYE,"electronic, tropical house",3,3
Charlie Puth,"pop, soft pop",6,4
Selena Gomez,"edm, electronic, hip hop, pop, rap, soft pop, southern hip hop, trap, tropical house",8,6
Aminé,,2,0
Sage The Gemini,"hip hop, hyphy",1,0
John Legend,"edm, electronic, g-funk, gangster rap, hip hop, neo soul, pop, r&b, rap, soft pop, west coast hip hop",5,2
Nevada,,1,1
Mark Morrison,,1,1
Fetty Wap,,2,2
Alan Walker,,5,2
Zion & Lennox,"latin, latin pop, pop, reggaeton, trap latino, urbano latino",4,4
Zara Larsson,,9,3
Alok,"brazilian bass, brazilian pop, electro house, electronic, pop, slap house",2,2
Bruno Martini,"brazilian bass, brazilian pop, electro house, electronic, pop, slap house",2,2
Zeeba,"brazilian bass, brazilian pop, electro house, electronic, pop, slap house",2,2
Robin Schulz,"afro house, dance, edm, electronic, latin house, tech house, tropical house",4,4
David Guetta,"art pop, big room, dance, edm, electro, electronic, electronica, hip hop, hyperpop, pop, progressive house, rap, tropical house",9,9
Cheat Codes,"dance, edm, electronic, tropical house",6,6
Big Sean,"edm, electronic, hip hop, pop, r&b, rap, southern hip hop, trap",24,16
DNCE,,2,1
Carlos Vives,"colombian pop, latin, latin pop, pop, reggaeton, vallenato",3,3
JP Cooper,"electronic, tropical house",5,3
Desiigner,"edm, electro house, electronic, k-pop, pop",3,1
NEIKED,,2,2
Dyo,,1,1
J. Cole,"hip hop, rap",6,0
Daddy Yankee,"bachata, bachata pop, dancehall, hip hop, latin, merengue, pop, reggaeton, soca, traditional music, trap latino, urbano latino",11,10
Nyla,"afrobeats, afroswing, azonto, dancehall, electronic, hip hop, hiplife, moombahton, pop, r&b, soca, soft pop, traditional music",2,2
Fuse ODG,"afrobeats, azonto, dancehall, electronic, hiplife, moombahton, r&b, traditional music",1,1
Sebastian Yatra,"colombian pop, hip hop, latin, latin hip hop, latin pop, pop, reggaeton, trap latino, vallenato",7,6
21 Savage,"hip hop, rap, southern hip hop, trap",24,18
Metro Boomin,"hip hop, rap, southern hip hop",20,20
Future,"brazilian funk, dancehall, edm, electronic, funk, hip hop, hyphy, latin, melodic rap, pop, r&b, rap, reggaeton, soft pop, southern hip hop, traditional music, trap, west coast hip hop",47,28
Adele,"pop, soft pop",6,0
Zay Hilfigerrr,,1,1
Zayion McCall,,1,1
Enrique Iglesias,"latin, latin pop, pop, reggaeton",2,2
Wisin,"colombian pop, latin, latin pop, pop, reggaeton, trap latino, urbano latino",8,7
Coldplay,,11,4
gnash,,1,1
Olivia O'Brien,,1,1
Lil Wayne,"dance, edm, electronic, hip hop, r&b, rap, southern hip hop",8,8
Wiz Khalifa,"hip hop, melodic rap, rap, southern hip hop, trap",4,3
Imagine Dragons,"hip hop, rap",13,1
X Ambassadors,"hip hop, rap",4,4
Logic,"alternative hip hop, crunk, east coast hip hop, hip hop, memphis rap, rap, southern hip hop",14,9
Martin Jensen,,2,1
Rob $tone,,1,1
J. Davi$,,1,1
J Spooks,,1,1
MC G15,"brazilian funk, funk, hip hop, r&b",1,0
Mike Perry,"electronic, tropical house",2,2
shy martin,"electronic, tropical house",1,1
Rag'n'Bone Man,"alternative r&b, electronic, hip house, r&b",3,1
XYLØ,,1,1
Lukas Graham,,1,0
Kungs,,2,2
Cookin' On 3 Burners,,1,1
Young M.A,,1,0
Cashmere Cat,pop,3,3
Tory Lanez,pop,1,1
Noah Cyrus,"emo rap, hip hop",3,3
Labrinth,,1,1
Luke Christopher,,1,0
Dakota,"electronic, tropical house",1,1
Chance the Rapper,"classical, hip hop, opera, rap, southern hip hop",7,6
2 Chainz,"hip hop, melodic rap, r&b, rap, southern hip hop, trap",9,9
Little Mix,"electronic, grime, latin, pop, reggaeton, uk drill",7,4
Bipolar Sunshine,,1,1
Ozuna,"latin, reggaeton, trap latino, urbano latino",20,11
G-Eazy,"hip hop, pop, rap, soft pop",14,13
FRENSHIP,,1,1
Emily Warren,,3,3
Michael Jackson,,3,0
IAmChino,"bachata, latin, reggaeton, timba, urbano latino",1,1
Pitbull,"bachata, latin, pop, reggaeton, timba, urbano latino",3,3
Yandel,"bachata, latin, reggaeton, timba, trap latino, urbano latino",6,6
El Chacal,"bachata, latin, reggaeton, timba, urbano latino",1,1
Chino & Nacho,"latin, merengue, reggaeton",1,1
Petit Biscuit,,1,0
Kris Kross Amsterdam,,1,1
Jon Bellion,,2,1
Andy Grammer,,1,0
Queen,"classic rock, glam rock, rock",3,0
Young Thug,"edm, electronic, hip hop, melodic rap, pop, r&b, rap, southern hip hop, trap",15,14
Travis Scott,"disco house, east coast hip hop, edm, electronic, hip hop, melodic rap, moombahton, pop, r&b, rap, southern hip hop, trap",40,38
Vice,,2,2
Skizzy Mars,,1,1
Jasmine Thompson,,1,1
ROZES,,2,2
Ed Sheeran,"afrobeats, afroswing, classical, dancehall, electronic, grime, hip hop, moombahton, opera, pop, r&b, rap, soca, soft pop, traditional music, uk drill",36,10
Foster The People,,1,0
Childish Gambino,,1,0
Galantis,"pop, soft pop",6,3
Niall Horan,country,12,2
Flume,"electronic, future bass",2,2
kai,"electronic, future bass",1,1
Hook N Sling,,1,1
Macklemore,,6,6
Ryan Lewis,,1,1
Macklemore & Ryan Lewis,,1,1
Ray Dalton,,1,1
Piso 21,"colombian pop, latin, pop, pop urbano, reggaeton, urbano latino",3,2
Hearts & Colors,"electronic, tropical house",1,1
Andrelli,"electronic, tropical house",1,1
The Jackson 5,"christmas, jazz, motown, r&b",2,0
AJR,,1,0
Calum Scott,"pop, soft pop",1,0
KYLE,,1,1
Nause,,1,1
Pretty Sister,,1,1
Marvin Gaye,"motown, northern soul, quiet storm, r&b, soul",1,1
Tammi Terrell,"motown, northern soul, quiet storm, r&b, soul",1,1
Kiiara,"alternative metal, big room, dance, edm, electro, electronic, electronica, hip hop, metal, nu metal, rap, rap metal, rock",5,4
Charly Black,"dancehall, hip hop, latin, reggaeton, soca, traditional music",1,1
Marc E. Bassy,,2,2
Nicky Jam,"bachata, bachata pop, latin, latin pop, pop, reggaeton",5,3
Thalia,"latin, latin pop, pop, reggaeton, urbano latino",1,1
Trap Capos,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Noriel,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Bryant Myers,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Juhn,"dembow, hip hop, latin, reggaeton, trap, trap latino, urbano latino",1,1
Flo Rida,"latin, reggaeton, urbano latino",3,2
Dante Klein,,1,1
Mark Ronson,,1,1
Gente De Zona,"bachata, latin, latin dance, latin pop, merengue, pop, salsa, salsa romantica",3,3
Marc Anthony,"bachata, latin, latin dance, latin pop, merengue, pop, salsa, salsa romantica",1,1
Tove Lo,"art pop, electronic, future bass, hyperpop, pop",4,2
San Holo,"edm, electronic, future bass",1,0
Farruko,"bachata, electronic, latin, r&b, ragga, reggae, reggaeton, roots reggae, trap latino, urbano latino",5,5
Ky-Mani Marley,"electronic, latin, r&b, ragga, reggae, reggaeton, roots reggae, trap latino",1,1
State of Sound,"electronic, tropical house",1,0
Cedric Gervais,"dance, edm, electronic",1,1
Chris Willis,"dance, edm, electronic",1,1
Joel Adams,"pop, soft pop",1,0
Francesco Yates,"electronic, tropical house",1,1
Dua Lipa,"dancehall, edm, electronic, electronica, pop, progressive house, r&b, traditional music",6,3
Kygo,"electronic, pop, soft pop, tropical house",8,8
Maty Noyes,"electronic, tropical house",1,1
Skrillex,"dubstep, edm, electro, electronic, hip hop, southern hip hop",2,2
Rick Ross,"dubstep, edm, electro, electronic, hip hop, r&b, rap, southern hip hop",3,3
James Hersey,"electronic, tropical house",1,0
Eminem,"g-funk, gangster rap, hip hop, neo soul, pop, r&b, rap, soft pop, west coast hip hop",36,17
M.I.A.,,1,0
James Bay,,1,0
Kanye West,"classical, east coast hip hop, hip hop, opera, rap",6,4
KREAM,,1,1
Clara Mae,,1,1
Post Malone,r&b,12,6
MiC LOWRY,,1,0
Stevie Wonder,"motown, r&b, soul",2,0
JAY-Z,"alternative metal, east coast hip hop, hip hop, metal, nu metal, rap, rap metal, rock",4,4
DVBBS,"big room, edm, electronic, electronica",1,1
CMC$,"big room, edm, electronic, electronica",1,1
Gia Koka,"big room, edm, electronic, electronica",1,1
Lady Gaga,"art pop, pop",5,0
Milky Chance,,1,0
Passenger,"folk pop, pop",1,0
Sam Smith,"pop, soft pop",25,1
Mura Masa,"hip hop, rap",1,1
A$AP Rocky,"hip hop, melodic rap, pop, rage rap, rap, southern hip hop, trap",16,16
Nate Dogg,"g-funk, gangster rap, hip hop, rap, west coast hip hop",1,1
The Killers,"alternative rock, rock",3,0
Bryson Tiller,r&b,13,1
Hozier,,1,0
Isaiah Firebrace,,1,0
VÉRITÉ,,1,0
99 Percent,,1,1
Chris Brown,"hip hop, melodic rap, memphis rap, r&b, rap, southern hip hop, trap",7,5
USHER,"hip hop, r&b, rap, southern hip hop, trap",1,1
Snakehips,"hip hop, rap",2,2
The xx,,10,0
Tyga,"hip hop, rap",1,1
London Grammar,,1,0
Rudimental,"pop, soft pop",2,2
Don Omar,"latin, reggaeton, urbano latino",1,1
Jax Jones,"dancehall, traditional music",5,5
A R I Z O N A,,1,0
Tiësto,"big room, dance, edm, electronic, house, trance, tropical house",1,1
Bright Sparks,"big room, dance, edm, electronic, house, trance, tropical house",1,1
Luis Fonsi,"latin, reggaeton",3,3
Olivia Holt,,1,0
Stanaj,,1,1
NOTD,,1,1
Lauv,,4,1
La La Land Cast,,1,0
Ryan Gosling,"classical, musicals",2,1
Emma Stone,"classical, musicals",3,2
Julia Michaels,pop,10,3
PnB Rock,"hip hop, melodic rap, rap, southern hip hop, trap",3,2
Oasis,"britpop, madchester, pop, rock",2,0
John Mayer,"folk/acoustic, singer-songwriter",4,0
Ugly God,,1,0
Quavo,"electronic, hip hop, moombahton, pop, rap, southern hip hop, trap",30,30
Anuel AA,"latin, reggaeton, trap latino, urbano latino",2,2
PARTYNEXTDOOR,"edm, electronic, hip hop, moombahton, r&b, rap, southern hip hop",6,6
DJ Khaled,"east coast hip hop, edm, electronic, hip hop, r&b, rap, southern hip hop, trap",13,13
James Blunt,"electronic, tropical house",3,1
Cosculluela,"colombian pop, hip hop, latin, latin hip hop, pop, reggaeton, trap latino",2,1
Cali Y El Dandee,"colombian pop, hip hop, latin, latin hip hop, latin pop, pop, r&b, reggae, reggaeton, trap latino",3,3
Beyoncé,"east coast hip hop, hip hop, latin, pop, rap, reggaeton, soft pop",8,7
Callie Hernandez,"classical, musicals",1,1
Sonoya Mizuno,"classical, musicals",1,1
Jessica Rothe,"classical, musicals",1,1
Justin Hurwitz,,1,0
Kodak Black,"emo rap, hip hop, melodic rap, memphis rap, r&b, rap, southern hip hop",10,8
Khalid,"edm, electronic, hip hop, r&b, rap",8,6
Bahari,"nightcore, pop",1,1
Thomas Gold,"big room, electronic, progressive house",1,1
Jillian Edwards,"big room, electronic, progressive house",1,1
Sam Hunt,"country, pop country",1,0
Jeremih,"edm, electronic, hip hop, rap",3,3
Alesso,"acoustic country, brazilian pop, country, edm, electronic, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, pop country, r&b",4,3
TWENTY88,,1,1
The Flint Chozen Choir,,1,1
Starrah,,1,1
The-Dream,"hip hop, r&b, rap",2,2
Aaron Carter,"bubblegum pop, pop",1,0
KALEO,,1,0
Journey,"album rock, classic rock, rock",1,0
Katy Perry,"edm, electronic, hip hop, pop, r&b, reggae, trap",8,4
Skip Marley,"pop, r&b, reggae",1,1
Axwell /\ Ingrosso,,6,1
Kid Ink,,1,1
Nick Jonas,,3,2
Sigrid,"norwegian pop, pop",2,0
XXXTENTACION,"emo rap, hip hop, melodic rap",17,3
Burak Yeter,,1,1
Danelle Sandoval,,1,1
Sabrina Carpenter,,2,0
BTS,"edm, electro house, electronic, k-pop, pop",12,1
Marian Hill,,1,0
Towkio,,1,1
Chicago Children's Choir,"classical, hip hop, opera, rap",1,1
Ellie Goulding,"electronic, tropical house",2,1
Joakim Lundell,,1,1
Arrhult,,1,1
Christina Perri,"pop, soft pop",1,0
The Goo Goo Dolls,,1,0
Mikky Ekko,,1,1
Snow Patrol,,1,0
Bon Iver,"folk/acoustic, indie folk",1,0
Linkin Park,"alternative metal, east coast hip hop, electronic, grime, hip hop, metal, nu metal, pop, rap, rap metal, rock, uk drill",34,3
NAV,"hip hop, melodic rap",4,3
Danny Ocean,"latin, reggaeton",1,0
Lana Del Rey,"hip hop, rage rap, rap",21,10
Bag Raiders,"alternative dance, rock",1,0
MAX,,1,0
Frank Ocean,"edm, electronic, hip hop, trap",6,4
Funk Wav,"disco house, edm, electronic, g-funk, gangster rap, hip hop, melodic rap, neo soul, pop, r&b, rap, soft pop, trap, west coast hip hop",11,11
Jason Derulo,,3,2
Descemer Bueno,"latin, latin pop, pop, reggaeton",1,1
Stormzy,"alternative metal, electronic, grime, metal, nu metal, pop, rap metal, rock, soft pop, uk drill",5,3
Kranium,"afrobeats, afroswing, dancehall, electronic, hip hop, moombahton, pop, r&b, soca, soft pop, traditional music",1,1
MC Kevinho,"brazilian funk, funk, funk pop, hip hop, pop, r&b",1,0
Shaggy,"colombian pop, dancehall, electronic, hip hop, latin, lovers rock, pop, r&b, ragga, reggae, reggaeton, riddim, rock, traditional music",2,2
Ayo & Teo,,1,0
Alejandro Fernández,"bolero, colombian pop, latin, latin pop, mariachi, pop, ranchera",1,1
Morat,"bolero, colombian pop, latin, latin pop, mariachi, pop, ranchera",1,1
Russ,,1,0
Lorde,r&b,14,3
Hot Shade,"electronic, tropical house",1,1
Gryffin,"edm, electronic, future bass, melodic bass",1,1
ILLENIUM,"edm, electronic, future bass, melodic bass",1,1
Nacho,"colombian pop, latin, pop, reggaeton, trap latino, urbano latino",3,2
Stargate,,1,1
P!nk,"hip hop, rap",10,3
Astrid S,"norwegian pop, pop",2,0
Wiktoria,,1,0
Robin Bengtsson,,1,0
Nano,,1,0
Knox Fortune,,1,1
Kehlani,"edm, electronic, hip hop, rap",4,4
MNEK,,1,1
Giggs,"electronic, grime, hip hop, rap",2,2
Black Coffee,"afro house, electronic, hip hop, house, rap",1,1
Jorja Smith,"afro house, electronic, hip hop, house, rap",1,1
Sampha,"hip hop, rap",1,1
Chuck Berry,"rock, rock and roll, rockabilly",2,0
Boef,,2,1
Gorillaz,"afrobeats, alternative hip hop, alternative r&b, art pop, chicago house, dancehall, east coast hip hop, electronic, experimental hip hop, hip hop, hip house, jazz rap, neo soul, pop, r&b, ragga, reggae, riddim, smooth r&b, soca, soul, traditional music, uk funky, uk garage",13,12
Vince Staples,,1,1
Popcaan,"afrobeats, dancehall, electronic, hip hop, r&b, ragga, reggae, riddim, soca, traditional music",1,1
Jehnny Beth,,1,1
Iggy Azalea,"brazilian pop, funk, funk carioca, funk pop, hip hop, latin, pagode baiano, pop, r&b",2,1
Prince Royce,"bachata, bachata pop, latin, latin pop, pop, reggaeton, trap latino, urbano latino",2,2
Demi Lovato,"dancehall, latin, traditional music",14,5
alt-J,"indie, indie rock, rock",2,0
Maggie Lindemann,,1,1
CADE,,1,1
Harry Styles,,10,0
Louane,"chanson, easy listening, french pop, pop, variété française",1,1
Jhené Aiko,"hip hop, r&b, rap, southern hip hop",2,2
Florida Georgia Line,"acoustic country, country, edm, electronic, pop country",4,4
Mavis Staples,"r&b, soul",1,1
Pusha T,"alternative metal, electronic, grime, metal, nu metal, pop, r&b, rap metal, rock, soul, uk drill",2,2
Joey Bada$$,"hip hop, rap",3,2
ScHoolboy Q,"edm, electronic, hip hop, r&b, rap",2,2
Chris Jedi,"latin, reggaeton, trap latino, urbano latino",2,2
Arcángel,"latin, reggaeton, trap latino, urbano latino",1,1
blackbear,"hip hop, rap, southern hip hop, trap",3,1
French Montana,"art pop, big room, dance, edm, electronic, hyperpop, latin, pop, reggaeton, soft pop, urbano latino",9,9
Swae Lee,"hip hop, rap",5,5
Lord Huron,,1,0
A Boogie Wit da Hoodie,"hip hop, melodic rap, memphis rap, r&b, southern hip hop",5,4
U2,"hip hop, rock, west coast hip hop",2,1
Zacari,"hip hop, west coast hip hop",1,1
Damian Lemar Hudson,,1,1
MC Eiht,"g-funk, gangster rap, hip hop, west coast hip hop",1,1
Paramore,"emo, emo pop, pop, pop punk, rock",5,0
Miguel,"hip hop, pop, r&b, rap",3,3
Playboi Carti,"hip hop, melodic rap, rage rap, rap",6,5
Felix Snow,,1,1
Danny Brown,"alternative hip hop, alternative r&b, experimental hip hop, hip hop, r&b",1,1
Kelela,"alternative hip hop, alternative r&b, experimental hip hop, hip hop, r&b",1,1
Peven Everett,"chicago house, electronic, uk funky, uk garage",1,1
De La Soul,"east coast hip hop, hip hop, jazz rap",1,1
Kelvin Mercer,"east coast hip hop, hip hop, jazz rap",1,1
OneRepublic,"electronic, pop, soft pop, tropical house",3,2
Fall Out Boy,"emo, emo pop, pop, pop punk, rock",4,0
Grace Jones,"art pop, pop",1,1
Zebra Katz,"alternative r&b, electronic, hip house, r&b",1,1
RAY BLK,"alternative r&b, electronic, hip house, r&b",1,1
Phoenix,"indie, rock",1,0
Anthony Hamilton,"neo soul, r&b, smooth r&b",1,1
Kali Uchis,,2,2
Black Thought,"east coast hip hop, hip hop",1,1
Chuck D,"east coast hip hop, hip hop",1,1
Big Lenbo,"east coast hip hop, hip hop",1,1
No ID,"east coast hip hop, hip hop",1,1
Ansel Elgort,,1,1
Killer Mike,"alternative hip hop, hip hop, southern hip hop",1,1
HAIM,,2,1
Juicy J,"crunk, hip hop, memphis rap",1,1
Neil deGrasse Tyson,,1,1
Lucy Rose,,1,1
William Singe,"electronic, tropical house",3,3
Electric Light Orchestra,"art rock, rock, symphonic rock",1,0
Fleetwood Mac,"classic rock, rock, soft rock",1,0
Miley Cyrus,,9,0
Felix Jaehn,"electronic, tropical house",1,1
Hight,"electronic, tropical house",1,1
Alex Aiono,"electronic, tropical house",1,1
Ofenbach,"r&b, retro soul",2,1
Salvador Sobral,"fado, latin",1,0
Sunstroke Project,,1,0
Blanche,,1,0
Soundgarden,"grunge, hard rock, metal, post-grunge, rock",3,0
Audioslave,"alternative metal, grunge, metal, post-grunge, rock",3,0
Chris Cornell,"acoustic rock, grunge, rock",1,0
Liam Payne,"edm, electronic",4,3
Anitta,"brazilian funk, brazilian pop, country, edm, electronic, funk, funk carioca, funk pop, hip hop, latin, moombahton, pagode baiano, pop, r&b, reggaeton, tecnobrega",7,6
Gavin James,,1,1
Muse,"alternative rock, rock",1,0
Shawn Hook,,1,1
Vanessa Hudgens,,1,1
J Hus,"afrobeats, afroswing, electronic, grime, r&b, traditional music",1,0
Troye Sivan,"edm, electronic, electronica, progressive house",1,1
Lauren Jauregui,"edm, electro house, electronic",2,2
Rita Ora,"edm, electronic",3,1
MIMI,,1,1
Martin Solveig,"electronic, french house, norwegian pop, pop",1,1
Ina Wroldsen,"electronic, french house, norwegian pop, pop",1,1
Offset,"hip hop, melodic rap, rap, southern hip hop, trap",13,13
Lil Kleine,,1,1
Foo Fighters,"alternative rock, grunge, metal, modern rock, post-grunge, rock",8,0
Arcade Fire,"baroque pop, indie rock, pop, rock",1,0
Pabllo Vittar,"brazilian pop, country, electronic, funk, funk carioca, funk pop, hip hop, latin, moombahton, pagode baiano, pop, r&b, tecnobrega",4,2
Bad Bunny,"bachata, bachata pop, latin, pop, reggaeton, trap latino, urbano latino",12,11
Manuel Turizo,"colombian pop, latin, latin pop, pop, pop urbano, reggaeton",3,2
Jowell & Randy,"latin, reggaeton, urbano latino",1,1
SZA,"edm, electronic, hip hop, pop, r&b, rap",11,11
Sigala,,1,1
Ella Eyre,,1,1
ItaloBrothers,"italo dance, pop",2,0
Stefflon Don,"brazilian funk, dancehall, funk, hip hop, latin, r&b, rap, reggaeton, traditional music",4,4
Trey Songz,"hip hop, r&b, rap, southern hip hop",1,1
Skylar Grey,"hip hop, rap",3,3
Mobb Deep,"east coast hip hop, gangster rap, hardcore hip hop, hip hop",1,0
T.I.,"hip hop, rap, southern hip hop, trap",1,1
Nas,"east coast hip hop, hip hop, rap",1,1
Kamferdrops,,1,0
Moon Taxi,,2,0
Willy William,"latin, reggaeton",2,2
A-Trak,"disco house, edm, electronic, hip hop, rap",1,1
Snoop Dogg,"edm, electronic, g-funk, gangster rap, hip hop, neo soul, pop, r&b, rap, soft pop, west coast hip hop",1,1
Takeoff,"edm, electronic, g-funk, gangster rap, hip hop, neo soul, pop, r&b, rap, soft pop, west coast hip hop",2,2
Tyler,"bedroom pop, hip hop, pop, rap",12,12
The Creator,"bedroom pop, hip hop, pop, rap",12,12
Steve Lacy,,2,2
Jessie Reyez,"edm, electronic",1,1
YG,"hip hop, hyphy, rap",2,2
Thomas Rhett,"acoustic country, country, pop country",5,1
Maren Morris,"acoustic country, country, pop country",3,3
Lynyrd Skynyrd,"classic rock, rock, southern rock",1,0
Kesha,"garage rock, rock, stoner rock",10,4
Jennifer Lopez,"latin, latin dance",1,1
C. Tangana,"flamenco, latin",1,0
LANY,,1,0
Portugal. The Man,,1,0
Max B,,1,1
The Dap-Kings Horns,,2,2
The Script,,2,0
Vance Joy,"folk pop, pop",1,0
Mc Livinho,"brazilian funk, funk, funk carioca, hip hop, r&b",1,1
187 Strassenbande,"german hip hop, hip hop",3,3
Bonez MC,"german hip hop, hip hop",3,3
Gzuz,"german hip hop, hip hop",3,3
LX,"german hip hop, hip hop",1,1
RAF Camora,"german hip hop, hip hop",1,1
Maxwell,"german hip hop, hip hop",1,1
EXO,"k-pop, pop",1,0
Cash Cash,"edm, electronic",1,1
Conor Maynard,"edm, electronic",1,1
Digital Farm Animals,,2,2
Stevie Nicks,,1,1
Rex Orange County,"bedroom pop, pop",2,2
Anna of the North,"bedroom pop, pop",1,1
Alexander Brettin,,1,1
Jaden,,2,1
Estelle,,1,1
Romeo Santos,"bachata, bachata pop, latin, pop, reggaeton",3,1
Yo Gotti,"hip hop, melodic rap, memphis rap, r&b, southern hip hop",4,4
Becky G,"latin, reggaeton, trap latino, urbano latino",1,1
Maite Perroni,"colombian pop, latin, latin pop, pop, reggaeton",1,1
Poo Bear,"dubstep, edm, electro, electronic, hip hop",1,1
Charli xcx,"art pop, big room, dance, edm, electronic, hyperpop, pop",3,2
Dimitri Vegas & Like Mike,"big room, dance, edm, electro, electronic, electronica, hip hop",1,1
Dimitri Vegas,"big room, dance, edm, electro, electronic, electronica, hip hop",1,1
Cardi B,"hip hop, latin, rap, reggaeton, trap, trap latino, urbano latino",6,5
Abraham Mateo,"bachata, latin, reggaeton, trap latino",1,1
Christian Daniel,"bachata, latin, reggaeton, trap latino",1,1
Olly Murs,,1,1
Coely,,1,1
6LACK,,1,0
Rvssian,"latin, reggaeton, trap latino, urbano latino",2,2
KAROL G,"latin, reggaeton, trap latino, urbano latino",2,2
Avicii,"edm, electronic",6,6
Sandro Cavazza,"edm, electronic",2,2
Marshmello,"edm, electronic, hip hop, pop, trap",4,4
Billy Raffoul,"edm, electronic",1,1
Vargas & Lagola,"edm, electronic",1,1
Aluna,"edm, electronic",1,1
