artist_name,artist_id,image_url
Drew Love,76yeOnINtQSXyoEHbkYmtY,https://i.scdn.co/image/ab6761610000e5eb70c3b9d362ee1937ef535a58
MC Fioti,2W6kbe0nm96COrHzNmfLLd,https://i.scdn.co/image/ab6761610000e5eb3498a523248ac2734deaef20
Juan Magán,1ackd5XprZEkH3McKbQD51,https://i.scdn.co/image/ab6761610000e5eb9bff446a54ba1ca20ddbb001
ZAAC,76Xa625geVw0Q7BdyxNjA2,https://i.scdn.co/image/ab6761610000e5ebeb99451a4ad7c2756d97a00b
Maejor,3XcCT5MPlQPWFTJyzXbfuX,https://i.scdn.co/image/ab6761610000e5ebea7af9887c128b62c4a304d8
Tropkillaz,5bzWtCkjIAMgN93gLt56SO,https://i.scdn.co/image/ab6761610000e5eb9b3a943eae22f267672daff8
DJ Yuri Martins,0xA8Rmfl9di0sVaPl9AyR9,https://i.scdn.co/image/ab6761610000e5eb7e221e0f4daf82ba12e425ae
Wolfine,2OnKRchqP7tT0FzTvWIFI7,https://i.scdn.co/image/ab6761610000e5eb96b5ff74160fe7fcc9eb930a
Huncho Jack,6extd4B6hl8VTmnlhpl2bY,https://i.scdn.co/image/ab67616d0000b273631973893e94d01cfcdf0e5e
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,https://i.scdn.co/image/ab6761610000e5eba6132f35731872a047c7588f
The Ronettes,7CyeXFnOrfC1N6z4naIpgo,https://i.scdn.co/image/ab6761610000e5ebc47897b69089f59e31817f26
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,https://i.scdn.co/image/ab6761610000e5eb81df2fa2f937029ec986bbb8
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,https://i.scdn.co/image/ab6761610000e5eb9414ef07d0ca697726912df1
Idina Menzel,73Np75Wv2tju61Eo9Zw4IR,https://i.scdn.co/image/ab6761610000e5eb6e39cafa090a7f726177bbf7
Boney M.,54R6Y0I7jGUCveDTtI21nb,https://i.scdn.co/image/94f8fa49e6ac6748393ff020567c9b95c7f48c18
Judy Garland,0hItVPjwJLVZrFqOyIsxPf,https://i.scdn.co/image/eb176061d33ff8d04daee54b00a6f4206d1c0ef5
Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,https://i.scdn.co/image/ab6761610000e5ebe9cf3862b8027eb5b9f6b831
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,https://i.scdn.co/image/ab6761610000e5eb64b94bebbaee56f793e24853
Blake Shelton,1UTPBmNbXNTittyMJrNkvw,https://i.scdn.co/image/ab6761610000e5ebaa03b29eb3a550f139fbb955
Melanie Thornton,2apYMRrg5FxN4go0pfsCvf,https://i.scdn.co/image/ab6761610000e5eb9b83bf93cd70ac461df4bc7f
Eagles,0ECwFtbIWEVNwjlrfc6xoL,https://i.scdn.co/image/ab6761610000e5eb0767e116a2307495e37cd7fb
Bryan Adams,3Z02hBLubJxuFJfhacLSDc,https://i.scdn.co/image/ab6761610000e5eb9333e218db341b192817db03
Slade,10n5lhNDoSMUHWLlnST1yw,https://i.scdn.co/image/ab6761610000e5eb11bfa6c1dc072571dd8386b5
Dean Martin,49e4v89VmlDcFCMyDv9wQ9,https://i.scdn.co/image/ab6761610000e5eb63066e18f9af780b2bc73b4f
Darlene Love,391oLRVmoTkumiN79HkTWu,https://i.scdn.co/image/d7d6a7209389a3985020c999b5584bf020772b24
Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76
Gene Autry,5ixB75BQR3ADoWQkcHQJTs,https://i.scdn.co/image/66a7fe2b2fd9388cf860f88e8636910f161be6cd
Wizzard,7823Dim2TzjiQQ9wRQxyi9,https://i.scdn.co/image/ab6761610000e5eb82c1da4fbef496bb6990c2d4
Tony Bennett,2lolQgalUvZDfp5vvVtTYV,https://i.scdn.co/image/ab6761610000e5ebcd9641c8b449440a77ee19cc
Jona Lewie,3nohf4qILMr5aUSOsolwxB,https://i.scdn.co/image/ab6761610000e5eb5afbdeededca4608227ca03a
Pretenders,0GByy3DcfbQwDvXGCWmzv9,https://i.scdn.co/image/ab6761610000e5ebe1e579234621464c62c08f63
George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b
Carpenters,1eEfMU2AhEo7XnKgL7c304,https://i.scdn.co/image/ed45f575339b044d7168780a15ff457b85be851a
Cliff Richard,2nvKpWcP8etYTq4JrRiUiy,https://i.scdn.co/image/ab6761610000e5ebb237a1fbb5c5568ebe44a296
The Andrews Sisters,2NCGI6dLTxLdI9XHdv7QfM,https://i.scdn.co/image/ab67616d0000b273b545de9d06f4281d1c43b1f5
Thurl Ravenscroft,5Gejwv3xz2DpLcxVpMD6hL,https://i.scdn.co/image/ab67616d0000b2733179327b8f6c31d3791bbc26
Kay Starr,7rpf45DdbpweG51Acze45i,https://i.scdn.co/image/ab6761610000e5ebe38218257e0c311e50e74345
Nat King Cole Trio,3OpnoUqoRIHWbsFs4Nw0NQ,https://i.scdn.co/image/ab67616d0000b2739a79b3c34293a7474e31ef1d
Mud,3cqIsBnzV3BabbPWKz8Txf,https://i.scdn.co/image/ab67616d0000b27379fb80e5cd7fbc8be0f08b9a
Count Basie Big Band,5OBN8AfE5Rv0K9lbAg16cO,https://i.scdn.co/image/ab67616d0000b273d28ba5e0afc957de19cf467f
Lou Monte,7dbKeVkihtOifdiu7f3rUg,https://i.scdn.co/image/ab67616d0000b273f0a64311563167d102b362d0
Joe Reisman's Orchestra and Chorus,2qkfMoOIz3BqLD91C1B09a,https://i.scdn.co/image/ab67616d0000b2731ed044b8b433c47ae4f6160a
Peggy Lee,602DnpaSXJB4b9DZrvxbDc,https://i.scdn.co/image/ab6761610000e5ebd4a26542545d9aad6c5b49be
The Platters,6KWcxMWVNVIYbdOQyJtsSy,https://i.scdn.co/image/ab6761610000e5eba0035d75c9430827d6961a9d
Quality Control,6i392l38cR3uBPF0DbNs7S,https://i.scdn.co/image/ab67616d0000b273f5c547a4335523f10a802f94
Zac Efron,6U1dBXJhC8gXFjamvFTmHg,https://i.scdn.co/image/735f581e4a58d772bd495494dceae99120ea0f4e
Zendaya,6sCbFbEjbYepqswM1vWjjs,https://i.scdn.co/image/fba29219867535aaed72b65c2cb363040cb98103
Keala Settle,7HV2RI2qNug4EcQqLbCAKS,https://i.scdn.co/image/ab6761610000e5eb3e4e65ab59c7e8197ed3bed1
The Greatest Showman Ensemble,63nv0hWWDob56Rk8GlNpN8,https://i.scdn.co/image/ab67616d0000b273b33c769adce9e164764a7ca0
Belinda,5LeiVcEnsZcwc133TUhJNW,https://i.scdn.co/image/ab6761610000e5ebcd9c84d73483fd0e367cb085
Snova,5oOyEfGd8NxAKA41zGQhoj,https://i.scdn.co/image/ab6761610000e5ebe97ce78555b7afe02f613d50
B-Case,1o9x7ez0NvhDb7gBqrYnUj,https://i.scdn.co/image/ab6761610000e5eb98e68f7bdf75fa9f8f855885
Hugh Jackman,5F1aoppMtU3OMiltO8ymJ2,https://i.scdn.co/image/e8f69e48f7ae80c6247fda3bf03d6155ae0d7282
Outkast,1G9G7WwrXka3Z1r7aIDjI7,https://i.scdn.co/image/ab6761610000e5eb0cb3f95b9f8f7337e135a925
Bee Gees,1LZEQNv7sE11VDY3SdxQeN,https://i.scdn.co/image/1d5a05673975ba0c378cd280344e000b0b865620
Nick Waterhouse,0V7uVrIYr4FwFvUN9S4kYr,https://i.scdn.co/image/ab6761610000e5eb38642e6e2cc283240b97dc47
Rik Rok,67wCYxOq4A1ohAs7jWYaOJ,https://i.scdn.co/image/ab67616d0000b2731154effc6086bff87198e1ca
The Clash,3RGLhK1IP9jnYFH4BRFJBS,https://i.scdn.co/image/ab6761610000e5eb2fc4d22f2e060511db2ae971
Eurythmics,0NKDgy9j66h3DLnN8qu1bB,https://i.scdn.co/image/ab6761610000e5eb145a01fb993c3088fe6ac5e7
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,https://i.scdn.co/image/2bf002eded5952f81c6254286d9a2d354586f070
Dave Stewart,7gcCQIlkkfbul5Mt0jBQkg,https://i.scdn.co/image/ab6761610000e5eb94fdf3ac086d95c63d93772e
Wyclef Jean,7aBzpmFXB4WWpPl2F7RjBe,https://i.scdn.co/image/ab6761610000e5ebad53e714cc3481bd069bfc93
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d
Lucenzo,5bv5RplEOwdCvhq0EILh9E,https://i.scdn.co/image/ab6761610000e5eb265dde2b466a2e476b1c2b61
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433
TOTO,0PFtn5NtBbbUNbU9EAmIWF,https://i.scdn.co/image/ab6761610000e5eba59a5bcab211f964fe9bfb06
Loren Allred,0LyOADBjj28cbvJWTXUEGA,https://i.scdn.co/image/ab6761610000e5ebb6a68a8aa028ac8d8ad16b00
Ziv Zaifman,2cQr2KbzdRtIFlfbHGnNsL,
Michelle Williams,2LAqcqAQ8KPTsl1HBgBrqM,https://i.scdn.co/image/ab6761610000e5eb161adf3b448f71f2a1a301c6
Matt Terry,2JLqTvFXmC87BksiCsBezV,https://i.scdn.co/image/ab6761610000e5ebc721de55d17ef4f1d70a43d9
Daniel Everidge,2Rimf9z3oYDBeszSXFACRR,
Boyz II Men,6O74knDqdv3XaWtkII7Xjp,https://i.scdn.co/image/c8b0d67be35852171d04d7309c2cfe1992a8a4eb
Lil Skies,7d3WFRME3vBY2cgoP38RDo,https://i.scdn.co/image/ab6761610000e5eb1c91ee64878b36dcee243160
Landon Cube,04ei5kNgmDuNAydFhhIHnD,https://i.scdn.co/image/ab6761610000e5ebd9661bc77c93d94f62415d3f
Austyn Johnson,6Y20PijIkUoCtuvtkz37dO,https://i.scdn.co/image/ab6761610000e5ebc7ac7e79ee6b5c0521916963
Cameron Seely,0nFUCMGlkx1lMZnHL6ArVJ,
Jay Rock,28ExwzUQsvgJooOI0X1mr3,https://i.scdn.co/image/ab6761610000e5eb9c48431caf52a2d0f38433ff
James Blake,53KwLdlmrlCelAZMaLVZqU,https://i.scdn.co/image/ab6761610000e5eb93fe5fc8fdb5a98248911a07
The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,https://i.scdn.co/image/143c01f407ed64a4b3bcbc92d24c05ef80981251
Lean Trap,3gTZHK9u10mTyoEoT9tJaE,
Jeon,3ECsaSd1fom8coUUkkFzqt,https://i.scdn.co/image/ab6761610000e5ebf3f1068c4e9ec9d3d2f6193a
Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,https://i.scdn.co/image/ab6761610000e5eb001b450ba15d86b0023c2281
Jess Glynne,4ScCswdRlyA23odg9thgIO,https://i.scdn.co/image/ab6761610000e5eba52d6095be04ca6691ba9a96
Dan Caplen,2U3FuHYvL3vhkbDAXm24Ep,https://i.scdn.co/image/ab6761610000e5ebe07f1f78cfe805e6fffea701
DrefGold,6jwzGu5VdkR5tsRROYuxso,https://i.scdn.co/image/ab6761610000e5ebda33001a6829af775a1aea44
Ramz,6ywXRaHY7m2DJ0dd7CsLAB,https://i.scdn.co/image/ab6761610000e5eb043000ee5668e8f8cf30b680
Carnage,7CCjtD0hCK005Bvg2WG1a7,https://i.scdn.co/image/ab6761610000e5eb9dce3cbff297c22fbcd62a96
Jojo Maronttinni,6bGwi8TG7T8Vcp415XooE5,https://i.scdn.co/image/ab6761610000e5eb5c3fd691ef80fe5c3fc71294
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,https://i.scdn.co/image/ab6761610000e5eb901476fdd0fd274362d445db
Almighty,6P6GTRTigHBp8ZesNtpCKH,https://i.scdn.co/image/ab6761610000e5ebefd18d2fec23083d22c8ed09
Chris Stapleton,4YLtscXsxbVgi031ovDDdh,https://i.scdn.co/image/ab6761610000e5eba0c87c8f329b436eac8b9784
Ghali,3egWSWp7Y4FyCKIyvXbw7L,https://i.scdn.co/image/ab6761610000e5eb98d994da18bd2edd2c72a107
Dj Kass,431Pb5EV8KsCBGTw96ZTQ4,https://i.scdn.co/image/ab6761610000e5ebcba6be5796277271894a6611
CHVRCHES,3CjlHNtplJyTf9npxaPl5w,https://i.scdn.co/image/ab6761610000e5eb15e5ae2c6a8cdf07ed0253ae
Rich Brian,2IDLDx25HU1nQMKde4n61a,https://i.scdn.co/image/ab6761610000e5eb64cf3df9e86296510b3193a3
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,https://i.scdn.co/image/ab6761610000e5eb02a562ea6b1dc718394010ac
Simone & Simaria,0MInKJqZscEeNc5K3K0mkE,https://i.scdn.co/image/ab6761610000e5eba108594c6d9e69bd76ee9ce0
Saudi,37Qsf5KCKljH7mL134xp4k,https://i.scdn.co/image/ab6761610000e5eb14c105a48c334c735301c1d1
BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,https://i.scdn.co/image/ab6761610000e5eb600f823b07af7fdd65a6b877
Yugen Blakrok,3kv1Edgn5HlEWCuEKr1Y9x,https://i.scdn.co/image/ab6761610000e5eb0611eb094f7d2b86b46289e8
SOB X RBE,2TImI3DW7o5MdRXJs4D37h,https://i.scdn.co/image/ab6761610000e5eb24e6f9ce2527f8241ee1947d
Ab-Soul,0g9vAlRPK9Gt3FKCekk4TW,https://i.scdn.co/image/ab6761610000e5eb53e37d2ad6497c8e5768149a
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,https://i.scdn.co/image/ab6761610000e5eb96287bd47570ff13f0c01496
Babes Wodumo,3jfVtv9mWfW0c5b3Fx440e,https://i.scdn.co/image/ab67616d0000b273799143b30879f7496e63a187
Mozzy,4AA474G2hRfrHyGrfyDseO,https://i.scdn.co/image/ab6761610000e5eb95c2739935f8e72ed3fafb97
Sjava,4RfOLIFy2xEmlWzXEVmLJn,https://i.scdn.co/image/ab6761610000e5eb3795a16b55269a8445fab673
REASON,6XpXnnKHIhCOUbOLOJGe6o,https://i.scdn.co/image/ab6761610000e5eb9af6fc84f6e69ecfc82d23af
MC Loma e As Gêmeas Lacração,6tdM5Njlln7nWkonCppW0u,https://i.scdn.co/image/ab6761610000e5eb31d52454bd9236b11b6414b3
Normani,2cWZOOzeOm4WmBJRnD5R7I,https://i.scdn.co/image/ab6761610000e5ebdc6e85ec0f93f5b2cf475487
Sofía Reyes,0haZhu4fFKt0Ag94kZDiz2,https://i.scdn.co/image/ab6761610000e5eb0da5cf6f9cc010dc781697ec
Reik,0vR2qb8m9WHeZ5ByCbimq2,https://i.scdn.co/image/ab6761610000e5ebf87c48cbd2ebcb0a66ce8ae1
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,https://i.scdn.co/image/ab6761610000e5ebc2384c86f647f1d9ae9fb3ed
London On Da Track,5Nf5yishRW9Ye174sJISkg,https://i.scdn.co/image/ab6761610000e5eb412b6025ef84628ec07970d6
Glades,14rP13jdQNgQvuPA2AkBgm,https://i.scdn.co/image/ab6761610000e5eb89154ed96f25cac1080c2a94
5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,https://i.scdn.co/image/ab6761610000e5eb5048d9616b459ef90f04b6d8
Brooks,4mHAu7NX2UNsnGXjviBD9e,https://i.scdn.co/image/ab6761610000e5eb5d38303cbb04cf3544867bdf
Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,https://i.scdn.co/image/ab6761610000e5eb5dab878686269b7b8f4c3ab1
Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,https://i.scdn.co/image/ab6761610000e5eb4496181f37731cbc794802d7
Leslie Grace,6BeO1KuAWBqFriL1mLHtNc,https://i.scdn.co/image/ab6761610000e5ebbde67f9fdaf3531de31caad2
Lali,22P1OY4TRFRwhP0q29loQ8,https://i.scdn.co/image/ab6761610000e5eb9966b17b3ded0c94986f891f
Slim Jxmmi,7EEiVZvj6RCEtVX2F2pyxu,https://i.scdn.co/image/ab6761610000e5eb0f8d832dfa56744c867179c8
j-hope,0b1sIQumIAsNbqAoIClSpy,https://i.scdn.co/image/ab6761610000e5eb7fbd0592f63c1819b5827772
Young Sinatra,1iBGuNBYRKnNdKxm0kKNM0,
Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc,https://i.scdn.co/image/ab6761610000e5eb97c652b3442755c921c1277f
YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,https://i.scdn.co/image/ab6761610000e5ebb1d6eaf7ad3417765577cac4
K$upreme,7trxpXo6hVUnoB22sbCkEd,https://i.scdn.co/image/ab6761610000e5ebe35b9e70446149d89f8f9d21
Tee Grizzley,6AUl0ykLLpvTktob97x9hO,https://i.scdn.co/image/ab6761610000e5eb7dbcb7a2ee36263e9dd45523
HRVY,28y6CyJNkGNjJQKrlx4AmN,https://i.scdn.co/image/ab6761610000e5ebbbb8f6c9d02f71a3d0d25f93
Dennis Lloyd,3EOEK57CV77D4ovYVcmiyt,https://i.scdn.co/image/ab6761610000e5ebe98ba0e81c76949960dd6c48
DJ A1,7ao5uJZUsPeVpWlNkkjWyx,
King Princess,6beUvFUlKliUYJdLOXNj9C,https://i.scdn.co/image/ab6761610000e5ebdced725bdaf4014fdf5c3238
Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,https://i.scdn.co/image/ab6761610000e5ebfd1780645d82ecbc3b5253cb
Rio Santana,3mLdH6xxrscTf2poCN9Kzy,https://i.scdn.co/image/ab6761610000e5eb01841a59b8585758bec8f548
Judah,2V0DROfM2ieFSOcA3SHJLD,https://i.scdn.co/image/ab6761610000e5eb59e0dd67a8294f521bd3a07d
Andrez Babii,4DROs1Ye9DiLY3X8L7xvl8,https://i.scdn.co/image/ab6761610000e5ebc687911b0801b68940a4a38c
Matt OX,2J6pigOrBmKQgqJUY5UM7r,https://i.scdn.co/image/ab6761610000e5ebb7d4da804592e9955af57ccf
Travis Barker,4exLIFE8sISLr28sqG1qNX,https://i.scdn.co/image/ab6761610000e5eb217f81a86110ebc7c0e43fb3
KHEA,4m6ubhNsdwF4psNf3R8kwR,https://i.scdn.co/image/ab6761610000e5ebf77927bd5d7fd19637d32d0d
Duki,1bAftSH8umNcGZ0uyV7LMg,https://i.scdn.co/image/ab6761610000e5eb0f682e8d99b232d621a25c3b
Cazzu,6w3SkAHYPsQ1bxV7VDlG5y,https://i.scdn.co/image/ab6761610000e5eb543f7b205d7db7568d5e00c3
Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,https://i.scdn.co/image/ab6761610000e5eb3deda947e22df7dd3c8fe2c2
Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,https://i.scdn.co/image/ab6761610000e5ebb256ae9a4b82bfff97776ae2
Santigold,6Jrxnp0JgqmeUX1veU591p,https://i.scdn.co/image/ab6761610000e5eb8d7a5250b491f705d4f060b6
Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,https://i.scdn.co/image/ab6761610000e5ebe0b37426761bbaa441615c5b
Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,https://i.scdn.co/image/ab6761610000e5ebd52ae4e62c64e82541b55d94
Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,https://i.scdn.co/image/ab6761610000e5ebd1b0c16bf77cfe30c09b4951
Hayley Kiyoko,3LjhVl7GzYsza1biQjTpaN,https://i.scdn.co/image/ab6761610000e5eb9518c52fa035e0cfb3d29724
Zé Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,https://i.scdn.co/image/ab6761610000e5eb7098ffe23a919f7742979c6e
Rivers Cuomo,4LAz9VRX8Nat9kvIzgkg2v,https://i.scdn.co/image/ab6761610000e5ebfa16c573e959a8cec07c6441
Moby,3OsRAKCvk37zwYcnzRf5XF,https://i.scdn.co/image/ab6761610000e5eb85e8c6cc75e2810460c84564
Jay Electronica,0TkqXdyWLsssJH7okthMPQ,https://i.scdn.co/image/ab6761610000e5eb17385ceb1d72a778ce30ccc2
Bomba Estéreo,5n9bMYfz9qss2VOW89EVs2,https://i.scdn.co/image/ab6761610000e5ebcc4d7c642f167846d8aa743b
Tainy,0GM7qgcRCORpGnfcN2tCiB,https://i.scdn.co/image/ab6761610000e5ebb50d43598b9074f0d6146127
Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,https://i.scdn.co/image/ab6761610000e5ebdaaf5f75751b6379c108993c
Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a
Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,https://i.scdn.co/image/ab6761610000e5eb896f795cb3e4125f4f6f394d
Casper Magico,1fux65HMCBvfJHqlBc4Nno,https://i.scdn.co/image/ab6761610000e5eb4b0000c18b1aa72866a66e4d
Darell,1TtXnWcUs0FCkaZDPGYHdf,https://i.scdn.co/image/ab6761610000e5eb594bb04c77f6c06c5b4cf1f3
Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,https://i.scdn.co/image/ab6761610000e5eb77937baabc49dea13c17c706
Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,https://i.scdn.co/image/ab6761610000e5eb7265a79cf26c2e4b3fed8d66
MC Kekel,2ZXnTEyYopSLCDiz5Z0XIf,https://i.scdn.co/image/ab6761610000e5eb1e60e63d419572771e48c884
MC Rita,5yES5e4EJpUB0tfmWi3eao,https://i.scdn.co/image/ab6761610000e5eb3585dea02bfe1d9a8dd4e607
Luis Figueroa,7waNCUQ1Ne7OoNHgqpgMZ7,https://i.scdn.co/image/ab6761610000e5ebc4f593b0f73180f1f2f7ce58
Lary Over,1jSjfSgDjedJdi5MoyRu78,https://i.scdn.co/image/ab6761610000e5eb77daacf2c076796e402e23c9
kiLL edward,3EWxytcxaM0tksU6v3je2Q,https://i.scdn.co/image/ab67616d0000b273f486f4fb9bc73494968746b7
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
Capo Plaza,5SulO4l40qDuV9zUGLZx7n,https://i.scdn.co/image/ab6761610000e5eb5b99ddedf89e6734d917ba7f
Dagny,6Paz0vXJJ9bCPf0fEm3qzg,https://i.scdn.co/image/ab6761610000e5eb4355c9c3543b22a7441f2940
Nicky Romero,5ChF3i92IPZHduM7jN3dpg,https://i.scdn.co/image/ab6761610000e5ebf52dbc272680ae6386fa1630
Tim Berg,7iLc4hrjOjQPfg1E3cCHg1,https://i.scdn.co/image/ebae979a746db853d4f8f274719a7ab48f6978d3
Banx & Ranx,2uFC1dAj5b0YU7vulKNZ0p,https://i.scdn.co/image/ab6761610000e5eb43bfc517e340042f5a4da746
Yxng Bane,5AbLpsnTQVNB3OEadYiVrK,https://i.scdn.co/image/ab6761610000e5eb1f103be3db95d934e6df604d
Mason Ramsey,6xvpfMjWTougrRRtK7iikz,https://i.scdn.co/image/ab6761610000e5eb68cca20e8e53a690fb93ef1a
Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,https://i.scdn.co/image/ab6761610000e5eb0809c08ca0610e3e7168e0dc
Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,https://i.scdn.co/image/ab6761610000e5eb986e3cb0e4a41c52ba7e011c
MC MM,3a5ydeAaojKa3CHWe5PVWK,https://i.scdn.co/image/ab6761610000e5ebd6b4b96bcf1eb09078d93d3e
DJ RD,0tvACMjTDrW7HCo4F2wiIb,https://i.scdn.co/image/ab6761610000e5eb2e1893d32b30a828c430abb5
MC WM,14D0I0RYqvIorkPL2EWoQh,https://i.scdn.co/image/ab6761610000e5eb4f721bff72adb86574d5e85b
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,https://i.scdn.co/image/ab6761610000e5eb3afda6e209cde491e2ec3ace
Charlie Charles,1UCxzrM5WJh9ure5vCcsim,https://i.scdn.co/image/ab6761610000e5ebaf69b8cf262ee5ff09878b5a
LSD,6IZ4ctovY9dl7bgHClAvKJ,https://i.scdn.co/image/ab6761610000e5eb9923e913151e48529710edb2
Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,https://i.scdn.co/image/ab6761610000e5eb1fb7a2d94b56df1f8a61d779
J-AX,2iK8weavvfS2xJCmzNzNE5,https://i.scdn.co/image/ab6761610000e5ebe3a531b350725827c3ed39ea
Fedez,3pgCLfNbw5ozIfoNsvDU7i,https://i.scdn.co/image/ab6761610000e5eb8575fffdb8eab3a8bdaa1ea9
Alvaro Soler,2urF8dgLVfDjunO0pcHUEe,https://i.scdn.co/image/ab6761610000e5eb672653f13ee538bca5aa7512
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f
Dark Polo Gang,4CuMwzDzEdlUJMEna38VQ0,https://i.scdn.co/image/ab6761610000e5eb27ef01a02f53e0328aa034c6
Pi’erre Bourne,3x3jSlhyv5CiCZDZlaTq0M,https://i.scdn.co/image/ab6761610000e5eb057015e505454bc625940dc3
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,https://i.scdn.co/image/ab6761610000e5eb01ab50f1479f24a42804efd8
Netta,4Z4afeDmHFxPmJorIwupbZ,https://i.scdn.co/image/ab6761610000e5eb1e8bf7dea711bb0c4b4fdaf3
Eleni Foureira,39E15l8zeCDYpSZwFNX4G2,https://i.scdn.co/image/ab6761610000e5eb594169e52b09e23ca2ac1a73
MIKOLAS,6Kz7MXIUFMtp5Ts91lagtR,https://i.scdn.co/image/ab6761610000e5ebbce713c9f8594abdc66defe2
Michael Schulte,21aa4pj9BvbFB2iT8kRpnq,https://i.scdn.co/image/ab6761610000e5eba5af4589b4b74decb04642e5
Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,https://i.scdn.co/image/ab6761610000e5eb414a4cca954d0a14740e3cc9
Lil Baby,5f7VJjfbwm532GiveGC0ZK,https://i.scdn.co/image/ab6761610000e5eb514da623c55dc9d2155705dd
Luis Miguel,2nszmSgqreHSdJA3zWPyrW,https://i.scdn.co/image/ab6761610000e5eb6481401e529e475116702a29
Dzeko,5vQfv3s2Z2SRdPZKr82ABw,https://i.scdn.co/image/ab6761610000e5eb42ccd4b622194ed8e8194b23
Preme,0bdJZl7TDeiymDYzMJnVh2,https://i.scdn.co/image/ab6761610000e5eb2a5d8de7c26d743e77963684
Zhavia,1CO6e7WRJvSFenmQO8n64C,https://i.scdn.co/image/ab6761610000e5eb863c3d98f5fe13e6f0c95b79
Aldair Playboy,6LjdKBMnP1Da8Oe6WhrN56,https://i.scdn.co/image/ab6761610000e5ebfd94650524ed79cb1f0cd441
Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,https://i.scdn.co/image/ab6761610000e5eb1d23bc85d27d27f958f9bc95
Brando,5uEeqYFuIChoWKy34jp8xE,https://i.scdn.co/image/ab6761610000e5eb5ab710aa369441bcf11fd9b2
Brytiago,00XhexlJEXQstHimpZN910,https://i.scdn.co/image/ab6761610000e5eb7486acff39c8b4fced069655
Skepta,2p1fiYHYiXz9qi0JJyxBzN,https://i.scdn.co/image/ab6761610000e5eb247e3bd61bd004869b5bffc3
Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,https://i.scdn.co/image/ab6761610000e5eb876faa285687786c3d314ae0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,https://i.scdn.co/image/ab6761610000e5eb1a8242e65195789d352c97bd
Will Smith,41qil2VaGbD194gaEcmmyx,https://i.scdn.co/image/ab6761610000e5ebed2ac32344707185c1a7d148
Era Istrefi,4poL7YCSkG7kMnWjAdDU91,https://i.scdn.co/image/ab6761610000e5eb0485432cb1b794ae009c3626
Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,https://i.scdn.co/image/ab6761610000e5eb41b37730f9ae1809d34f228e
